date,temperature_2m,precipitation,rain,snowfall,snow_depth,wind_speed_10m,holiday
2017/4/20 1:00,8.7225,0.1,0.1,0,0,13.905509,0
2017/4/20 2:00,8.8725,0,0,0,0,14.345898,0
2017/4/20 3:00,8.9725,0.1,0.1,0,0,14.917212,0
2017/4/20 4:00,9.2225,0.2,0.2,0,0,10.105681,0
2017/4/20 5:00,9.3225,0.1,0.1,0,0,10.182337,0
2017/4/20 6:00,9.5225,0,0,0,0,7.208994,0
2017/4/20 7:00,9.7225,0,0,0,0,5.771239,0
2017/4/20 8:00,9.8725,0,0,0,0,5.4477882,0
2017/4/20 9:00,10.0725,0.1,0.1,0,0,2.968636,0
2017/4/20 10:00,9.0225,0.1,0.1,0,0,2.3051248,0
2017/4/20 11:00,9.8225,0.5,0.5,0,0,2.3051248,0
2017/4/20 12:00,9.5725,0.2,0.2,0,0,2.0364676,0
2017/4/20 13:00,9.9725,0.3,0.3,0,0,3.4152596,0
2017/4/20 14:00,12.0725,0,0,0,0,4.8965297,0
2017/4/20 15:00,12.9725,0,0,0,0,3.6179552,0
2017/4/20 16:00,14.9725,0,0,0,0,7.92,0
2017/4/20 17:00,15.9225,0,0,0,0,9.531505,0
2017/4/20 18:00,16.9725,0,0,0,0,7.9036193,0
2017/4/20 19:00,17.8725,0,0,0,0,8.161764,0
2017/4/20 20:00,18.2225,0,0,0,0,6.439876,0
2017/4/20 21:00,17.922499,0,0,0,0,9.021574,0
2017/4/20 22:00,16.2225,0,0,0,0,13.324863,0
2017/4/20 23:00,14.0725,0,0,0,0,13.392774,0
2017/4/21 0:00,12.0725,0,0,0,0,14.565548,0
2017/4/21 1:00,11.6225,0,0,0,0,17.057314,0
2017/4/21 2:00,11.1225,0.2,0.2,0,0,18.335276,0
2017/4/21 3:00,10.4725,0.7,0.7,0,0,16.79314,0
2017/4/21 4:00,10.2725,0.4,0.4,0,0,12.783802,0
2017/4/21 5:00,10.2725,0.7,0.7,0,0,12.904882,0
2017/4/21 6:00,9.9225,1.3,1.3,0,0,13.1041975,0
2017/4/21 7:00,9.4725,1.7,1.7,0,0,16.520823,0
2017/4/21 8:00,9.1725,0.9,0.9,0,0,9.565437,0
2017/4/21 9:00,9.0725,0.1,0.1,0,0,14.561099,0
2017/4/21 10:00,8.9725,0,0,0,0,12.783802,0
2017/4/21 11:00,8.8725,0.2,0.2,0,0,13.5515,0
2017/4/21 12:00,9.1225,0.4,0.4,0,0,13.202726,0
2017/4/21 13:00,9.5225,0.2,0.2,0,0,9.693296,0
2017/4/21 14:00,9.6225,0,0,0,0,13.684735,0
2017/4/21 15:00,9.9725,0,0,0,0,14.973577,0
2017/4/21 16:00,11.0725,0,0,0,0,9.504273,0
2017/4/21 17:00,11.8225,0,0,0,0,8.759178,0
2017/4/21 18:00,13.1225,0,0,0,0,5.4119864,0
2017/4/21 19:00,13.5225,0,0,0,0,6.9153743,0
2017/4/21 20:00,13.5725,0,0,0,0,9.693296,0
2017/4/21 21:00,13.4725,0,0,0,0,7.4128532,0
2017/4/21 22:00,12.8725,0,0,0,0,6.489992,0
2017/4/21 23:00,12.3225,0,0,0,0,5.4833565,0
2017/4/22 0:00,10.0225,0,0,0,0,13.237038,0
2017/4/22 1:00,9.7225,0,0,0,0,13.979872,0
2017/4/22 2:00,9.5725,0.2,0.2,0,0,12.287555,0
2017/4/22 3:00,9.7225,0,0,0,0,10.195057,0
2017/4/22 4:00,9.3725,0,0,0,0,12.538134,0
2017/4/22 5:00,9.2725,0,0,0,0,11.480557,0
2017/4/22 6:00,9.4225,0,0,0,0,9.531505,0
2017/4/22 7:00,9.4725,0,0,0,0,10.661107,0
2017/4/22 8:00,9.7225,0,0,0,0,11.609651,0
2017/4/22 9:00,9.9225,0,0,0,0,10.086427,0
2017/4/22 10:00,10.0725,0,0,0,0,9.779817,0
2017/4/22 11:00,10.3225,0,0,0,0,8.825508,0
2017/4/22 12:00,11.0225,0,0,0,0,10.829958,0
2017/4/22 13:00,11.4225,0.2,0.2,0,0,10.028439,0
2017/4/22 14:00,12.0725,0.2,0.2,0,0,9.387651,0
2017/4/22 15:00,11.8225,0.4,0.4,0,0,8.913181,0
2017/4/22 16:00,11.7225,0.4,0.4,0,0,7.7879906,0
2017/4/22 17:00,12.3725,0.4,0.4,0,0,7.9526596,0
2017/4/22 18:00,12.7225,0.2,0.2,0,0,8.647496,0
2017/4/22 19:00,11.7725,0.6,0.6,0,0,6.87779,0
2017/4/22 20:00,11.8225,0.2,0.2,0,0,5.771239,0
2017/4/22 21:00,11.7225,0.2,0.2,0,0,4.452954,0
2017/4/22 22:00,11.6225,0.2,0.2,0,0,4.0249224,0
2017/4/22 23:00,11.3225,0.1,0.1,0,0,4.3498964,0
2017/4/23 0:00,11.1225,0,0,0,0,5.315336,0
2017/4/23 1:00,10.7225,0,0,0,0,6.9247384,0
2017/4/23 2:00,9.8725,0,0,0,0,11.983188,0
2017/4/23 3:00,9.1725,0,0,0,0,19.386591,0
2017/4/23 4:00,8.5225,0,0,0,0,13.1041975,0
2017/4/23 5:00,7.9725,0,0,0,0,15.034041,0
2017/4/23 6:00,7.0725,0,0,0,0,15.03835,0
2017/4/23 7:00,6.8225,0,0,0,0,14.471821,0
2017/4/23 8:00,6.6225,0,0,0,0,14.05845,0
2017/4/23 9:00,6.3225,0,0,0,0,14.4,0
2017/4/23 10:00,5.8225,0,0,0,0,12.605142,0
2017/4/23 11:00,6.1725,0,0,0,0,12.24,0
2017/4/23 12:00,8.4225,0,0,0,0,13.363711,0
2017/4/23 13:00,10.0725,0,0,0,0,12.783802,0
2017/4/23 14:00,11.5225,0,0,0,0,10.931203,0
2017/4/23 15:00,12.7725,0,0,0,0,7.072878,0
2017/4/23 16:00,14.0225,0,0,0,0,5.5887027,0
2017/4/23 17:00,15.2225,0,0,0,0,2.6208394,0
2017/4/23 18:00,16.2725,0,0,0,0,1.1384199,0
2017/4/23 19:00,16.7225,0,0,0,0,6.130579,0
2017/4/23 20:00,15.7725,0,0,0,0,15.119999,0
2017/4/23 21:00,14.5725,0,0,0,0,16.24394,0
2017/4/23 22:00,12.9225,0,0,0,0,16.071491,0
2017/4/23 23:00,11.3725,0,0,0,0,14.934577,0
2017/4/24 0:00,10.1225,0,0,0,0,12.522619,0
2017/4/24 1:00,9.8225,0,0,0,0,12.6462,0
2017/4/24 2:00,9.5725,0,0,0,0,10.739833,0
2017/4/24 3:00,9.1725,0,0,0,0,9.693296,0
2017/4/24 4:00,8.4225,0,0,0,0,8.854829,0
2017/4/24 5:00,7.3225,0,0,0,0,7.127636,0
2017/4/24 6:00,7.4725,0,0,0,0,6.638072,0
2017/4/24 7:00,8.5225,0,0,0,0,5.506941,0
2017/4/24 8:00,8.3725,0,0,0,0,1.484318,0
2017/4/24 9:00,7.2725,0,0,0,0,5.1919937,0
2017/4/24 10:00,7.8725004,0,0,0,0,5.506941,0
2017/4/24 11:00,7.9725,0,0,0,0,3.219938,0
2017/4/24 12:00,9.4225,0,0,0,0,4.8965297,0
2017/4/24 13:00,10.1725,0,0,0,0,5.6233797,0
2017/4/24 14:00,10.9225,0,0,0,0,5.3999996,0
2017/4/24 15:00,11.7725,0,0,0,0,5.4833565,0
2017/4/24 16:00,12.3725,0,0,0,0,9.422101,0
2017/4/24 17:00,12.2725,0,0,0,0,8.4963045,0
2017/4/24 18:00,12.6725,0,0,0,0,8.78872,0
2017/4/24 19:00,12.2225,0,0,0,0,9.585739,0
2017/4/24 20:00,11.5725,0.1,0.1,0,0,7.7043357,0
2017/4/24 21:00,11.7225,0.2,0.2,0,0,6.489992,0
2017/4/24 22:00,11.8725,0,0,0,0,9.178235,0
2017/4/24 23:00,11.7225,0,0,0,0,9,0
2017/4/25 0:00,11.4725,0,0,0,0,5.4833565,0
2017/4/25 1:00,12.0225,0,0,0,0,11.966953,0
2017/4/25 2:00,11.3225,0,0,0,0,11.165805,0
2017/4/25 3:00,11.1225,0,0,0,0,10.829958,0
2017/4/25 4:00,10.9225,0,0,0,0,11.113451,0
2017/4/25 5:00,10.6225,0,0,0,0,11.792404,0
2017/4/25 6:00,10.2225,0.6,0.6,0,0,17.057314,0
2017/4/25 7:00,9.4225,0.5,0.5,0,0,18.335276,0
2017/4/25 8:00,9.5725,0.2,0.2,0,0,20.390114,0
2017/4/25 9:00,9.8225,0,0,0,0,21.758419,0
2017/4/25 10:00,10.0725,0.5,0.5,0,0,22.565422,0
2017/4/25 11:00,10.1225,0.7,0.7,0,0,22.238562,0
2017/4/25 12:00,9.7225,0.3,0.3,0,0,25.711662,0
2017/4/25 13:00,10.5725,0,0,0,0,34.567497,0
2017/4/25 14:00,11.0225,0.4,0.4,0,0,29.387999,0
2017/4/25 15:00,11.3225,0.5,0.5,0,0,31.796375,0
2017/4/25 16:00,11.3725,0.1,0.1,0,0,32.553635,0
2017/4/25 17:00,10.9725,0.7,0.7,0,0,27.558228,0
2017/4/25 18:00,11.2225,0.4,0.4,0,0,30.566095,0
2017/4/25 19:00,11.2725,0,0,0,0,33.05145,0
2017/4/25 20:00,11.6225,0.1,0.1,0,0,33.2781,0
2017/4/25 21:00,11.0225,1,1,0,0,32.417995,0
2017/4/25 22:00,10.6725,0.5,0.5,0,0,32.949345,0
2017/4/25 23:00,10.5725,0.4,0.4,0,0,30.760519,0
2017/4/26 0:00,10.4725,1.1,1.1,0,0,29.74306,0
2017/4/26 1:00,10.3225,1,1,0,0,28.467327,0
2017/4/26 2:00,10.2725,0.8,0.8,0,0,27.841293,0
2017/4/26 3:00,10.4725,1.4,1.4,0,0,28.1169,0
2017/4/26 4:00,10.7225,1.4,1.4,0,0,27.438046,0
2017/4/26 5:00,11.0225,0.1,0.1,0,0,26.28,0
2017/4/26 6:00,11.2225,0.1,0.1,0,0,23.424908,0
2017/4/26 7:00,11.3225,0.1,0.1,0,0,20.898613,0
2017/4/26 8:00,11.5725,0.2,0.2,0,0,21.26744,0
2017/4/26 9:00,11.7225,1.1,1.1,0,0,22.322903,0
2017/4/26 10:00,11.8225,1.1,1.1,0,0,20.991426,0
2017/4/26 11:00,11.9225,0.8,0.8,0,0,19.966211,0
2017/4/26 12:00,11.8225,0.7,0.7,0,0,17.31746,0
2017/4/26 13:00,12.2225,0.1,0.1,0,0,20.799152,0
2017/4/26 14:00,13.2225,0.2,0.2,0,0,25.72174,0
2017/4/26 15:00,13.7225,0,0,0,0,24.442913,0
2017/4/26 16:00,14.1725,0,0,0,0,20.929594,0
2017/4/26 17:00,14.7725,0,0,0,0,17.373497,0
2017/4/26 18:00,15.822499,0,0,0,0,15.496736,0
2017/4/26 19:00,15.972501,0,0,0,0,14.799459,0
2017/4/26 20:00,16.4725,0,0,0,0,14.799459,0
2017/4/26 21:00,16.0225,0,0,0,0,14.113652,0
2017/4/26 22:00,15.9225,0,0,0,0,9.746631,0
2017/4/26 23:00,15.7725,0,0,0,0,5.634891,0
2017/4/27 0:00,14.7225,0,0,0,0,4.3349743,0
2017/4/27 1:00,14.8225,0,0,0,0,3.563818,0
2017/4/27 2:00,13.6225,0,0,0,0,5.0528407,0
2017/4/27 3:00,13.8725,0,0,0,0,4.510787,0
2017/4/27 4:00,13.5225,0,0,0,0,4.0249224,0
2017/4/27 5:00,13.4225,0,0,0,0,5.8048253,0
2017/4/27 6:00,13.7725,0,0,0,0,5.4477882,0
2017/4/27 7:00,13.8225,0,0,0,0,5.6920996,0
2017/4/27 8:00,13.4725,0,0,0,0,4.1046314,0
2017/4/27 9:00,13.7225,0,0,0,0,3.4152596,0
2017/4/27 10:00,13.4725,0,0,0,0,2.5959969,0
2017/4/27 11:00,13.9225,0,0,0,0,6.379216,0
2017/4/27 12:00,14.3725,0,0,0,0,6.439876,0
2017/4/27 13:00,14.9725,0,0,0,0,7.42159,0
2017/4/27 14:00,15.9225,0,0,0,0,7.628263,0
2017/4/27 15:00,17.322498,0,0,0,0,7.729527,0
2017/4/27 16:00,18.9725,0,0,0,0,11.659777,0
2017/4/27 17:00,19.072498,0,0,0,0,13.039754,0
2017/4/27 18:00,18.4725,0,0,0,0,16.516901,0
2017/4/27 19:00,18.2725,0,0,0,0,16.923828,0
2017/4/27 20:00,16.9725,0,0,0,0,18.864824,0
2017/4/27 21:00,15.4225,0,0,0,0,18.075441,0
2017/4/27 22:00,14.2725,0,0,0,0,16.363178,0
2017/4/27 23:00,12.7725,0,0,0,0,15.349684,0
2017/4/28 0:00,13.1225,0,0,0,0,14.021525,0
2017/4/28 1:00,13.0225,0,0,0,0,12.738099,0
2017/4/28 2:00,12.7225,0,0,0,0,12.181624,0
2017/4/28 3:00,12.2225,0,0,0,0,10.383987,0
2017/4/28 4:00,11.9725,0,0,0,0,8.766573,0
2017/4/28 5:00,12.1225,0,0,0,0,6.489992,0
2017/4/28 6:00,12.3225,0,0,0,0,3.7064266,0
2017/4/28 7:00,13.7225,0,0,0,0,4.829907,0
2017/4/28 8:00,14.3725,0.2,0.2,0,0,6.87779,0
2017/4/28 9:00,15.1225,0,0,0,0,7.289445,0
2017/4/28 10:00,13.7225,0,0,0,0,7.9036193,0
2017/4/28 11:00,15.5725,0,0,0,0,8.587338,0
2017/4/28 12:00,14.5725,0,0,0,0,4.198285,0
2017/4/28 13:00,17.1225,0,0,0,0,4.896529,0
2017/4/28 14:00,19.5225,0,0,0,0,6.12,0
2017/4/28 15:00,21.572498,0,0,0,0,4.802999,0
2017/4/28 16:00,23.1225,0,0,0,0,8.4042845,0
2017/4/28 17:00,24.6225,0,0,0,0,10.446206,0
2017/4/28 18:00,25.7225,0,0,0,0,14.081478,0
2017/4/28 19:00,25.072498,0,0,0,0,14.759999,0
2017/4/28 20:00,22.9725,0,0,0,0,20.431387,0
2017/4/28 21:00,22.322498,0,0,0,0,18.193361,0
2017/4/28 22:00,22.672499,0,0,0,0,11.013882,0
2017/4/28 23:00,22.172499,0,0,0,0,5.5887027,0
2017/4/29 0:00,20.9725,0,0,0,0,12.245293,0
2017/4/29 1:00,20.822498,0,0,0,0,13.797913,0
2017/4/29 2:00,18.5225,0,0,0,0,9.3876505,0
2017/4/29 3:00,16.3725,0,0,0,0,9.028754,0
2017/4/29 4:00,15.0725,0,0,0,0,9.19939,0
2017/4/29 5:00,16.422499,0,0,0,0,9.290511,0
2017/4/29 6:00,16.422499,0,0,0,0,7.9526596,0
2017/4/29 7:00,16.5225,0,0,0,0,5.8048253,0
2017/4/29 8:00,15.7725,0,0,0,0,10.390226,0
2017/4/29 9:00,14.9225,3.5,3.5,0,0,6.379216,0
2017/4/29 10:00,14.7225,4.7,4.7,0,0,4.802999,0
2017/4/29 11:00,15.2225,0.7,0.7,0,0,11.113451,0
2017/4/29 12:00,17.922499,0,0,0,0,5.634891,0
2017/4/29 13:00,20.322498,0,0,0,0,14.113652,0
2017/4/29 14:00,22.422499,0,0,0,0,14.480773,0
2017/4/29 15:00,24.422499,0,0,0,0,21.129885,0
2017/4/29 16:00,24.8725,0,0,0,0,18.331741,0
2017/4/29 17:00,26.2225,0,0,0,0,17.015474,0
2017/4/29 18:00,27.3725,0,0,0,0,27.021591,0
2017/4/29 19:00,26.7725,0,0,0,0,24.923338,0
2017/4/29 20:00,27.572498,0,0,0,0,26.693459,0
2017/4/29 21:00,26.7225,0,0,0,0,31.104082,0
2017/4/29 22:00,25.172499,0,0,0,0,27.322077,0
2017/4/29 23:00,23.8725,0,0,0,0,16.039202,0
2017/4/30 0:00,21.5225,0,0,0,0,11.726277,0
2017/4/30 1:00,22.072498,0,0,0,0,13.37825,0
2017/4/30 2:00,20.6225,0,0,0,0,12.57426,0
2017/4/30 3:00,19.7725,0,0,0,0,17.373497,0
2017/4/30 4:00,18.2725,0,0,0,0,15.986595,0
2017/4/30 5:00,17.2225,0,0,0,0,13.979871,0
2017/4/30 6:00,16.672499,0,0,0,0,15.941944,0
2017/4/30 7:00,15.7725,0,0,0,0,12.371645,0
2017/4/30 8:00,15.3725,0,0,0,0,15.596767,0
2017/4/30 9:00,14.4225,0,0,0,0,20.188908,0
2017/4/30 10:00,13.3225,0,0,0,0,18.171976,0
2017/4/30 11:00,12.6725,0,0,0,0,18.39878,0
2017/4/30 12:00,14.2225,0,0,0,0,15.072783,0
2017/4/30 13:00,15.0225,0,0,0,0,14.168641,0
2017/4/30 14:00,15.4725,0.2,0.2,0,0,15.379206,0
2017/4/30 15:00,16.072498,0,0,0,0,12.429127,0
2017/4/30 16:00,16.9725,0,0,0,0,15.629971,0
2017/4/30 17:00,15.6725,0,0,0,0,24.774696,0
2017/4/30 18:00,15.3725,0,0,0,0,21.734581,0
2017/4/30 19:00,14.4725,0,0,0,0,22.226902,0
2017/4/30 20:00,13.6225,0,0,0,0,21.933426,0
2017/4/30 21:00,12.9725,0,0,0,0,19.855558,0
2017/4/30 22:00,12.2725,0,0,0,0,16.981165,0
2017/4/30 23:00,11.6725,0,0,0,0,17.193533,0
2017/5/1 0:00,10.7225,0,0,0,0,17.068707,0
2017/5/1 1:00,10.1225,0,0,0,0,16.854767,0
2017/5/1 2:00,10.1225,0.3,0.3,0,0,11.966953,0
2017/5/1 3:00,10.1725,0.2,0.2,0,0,14.917212,0
2017/5/1 4:00,10.4725,0,0,0,0,10.446206,0
2017/5/1 5:00,10.6225,0.1,0.1,0,0,11.525623,0
2017/5/1 6:00,10.7725,0,0,0,0,11.885453,0
2017/5/1 7:00,10.9725,0,0,0,0,9.605998,0
2017/5/1 8:00,11.2225,0,0,0,0,8.905908,0
2017/5/1 9:00,11.3725,0,0,0,0,7.968939,0
2017/5/1 10:00,11.6225,0,0,0,0,6.3690495,0
2017/5/1 11:00,12.0225,0,0,0,0,5.95906,0
2017/5/1 12:00,10.3225,0,0,0,0,5.1919937,0
2017/5/1 13:00,11.2725,0.1,0.1,0,0,2.9024127,0
2017/5/1 14:00,12.2725,0,0,0,0,4.3349743,0
2017/5/1 15:00,13.9225,0,0,0,0,5.154415,0
2017/5/1 16:00,15.7725,0,0,0,0,5.0911684,0
2017/5/1 17:00,18.7725,0,0,0,0,7.2,0
2017/5/1 18:00,21.7725,0,0,0,0,13.891522,0
2017/5/1 19:00,21.1225,0,0,0,0,17.309975,0
2017/5/1 20:00,21.422499,0,0,0,0,10.514218,0
2017/5/1 21:00,22.2225,0,0,0,0,13.684735,0
2017/5/1 22:00,20.5225,0,0,0,0,22.61419,0
2017/5/1 23:00,19.822498,0,0,0,0,27.757376,0
2017/5/2 0:00,19.1225,0,0,0,0,18.486622,0
2017/5/2 1:00,19.8725,0,0,0,0,22.033648,0
2017/5/2 2:00,19.1225,0.3,0.3,0,0,25.20257,0
2017/5/2 3:00,19.0225,0,0,0,0,24.216522,0
2017/5/2 4:00,19.5225,0,0,0,0,25.671307,0
2017/5/2 5:00,19.6225,0.1,0.1,0,0,26.459389,0
2017/5/2 6:00,19.7225,0,0,0,0,28.291512,0
2017/5/2 7:00,19.922499,0,0,0,0,30.396025,0
2017/5/2 8:00,20.2225,0,0,0,0,28.97944,0
2017/5/2 9:00,20.172499,0,0,0,0,28.162954,0
2017/5/2 10:00,19.572498,0,0,0,0,26.260265,0
2017/5/2 11:00,19.322498,0.2,0.2,0,0,23.933908,0
2017/5/2 12:00,18.2725,0.1,0.1,0,0,10.853866,0
2017/5/2 13:00,19.7725,0.2,0.2,0,0,11.457958,0
2017/5/2 14:00,20.422499,0.1,0.1,0,0,7.342588,0
2017/5/2 15:00,22.3725,0,0,0,0,14.404499,0
2017/5/2 16:00,22.672499,0,0,0,0,20.721119,0
2017/5/2 17:00,22.072498,0,0,0,0,27.44513,0
2017/5/2 18:00,19.672499,0,0,0,0,27.021591,0
2017/5/2 19:00,20.4725,0,0,0,0,30.216421,0
2017/5/2 20:00,20.0225,0,0,0,0,32.335934,0
2017/5/2 21:00,21.572498,0,0,0,0,38.19564,0
2017/5/2 22:00,20.1225,0,0,0,0,25.699057,0
2017/5/2 23:00,19.0225,0,0,0,0,22.81957,0
2017/5/3 0:00,17.1225,0,0,0,0,12.979984,0
2017/5/3 1:00,17.3725,0,0,0,0,18.129137,0
2017/5/3 2:00,16.4725,0,0,0,0,17.58481,0
2017/5/3 3:00,14.4725,0,0,0,0,10.30883,0
2017/5/3 4:00,14.0725,0,0,0,0,14.48972,0
2017/5/3 5:00,13.4225,0,0,0,0,13.450708,0
2017/5/3 6:00,12.5725,0,0,0,0,12.620554,0
2017/5/3 7:00,12.3725,0,0,0,0,15.856356,0
2017/5/3 8:00,12.4725,0,0,0,0,18.584509,0
2017/5/3 9:00,12.3225,0,0,0,0,17.873556,0
2017/5/3 10:00,11.6725,0,0,0,0,16.965895,0
2017/5/3 11:00,12.0725,0,0,0,0,17.76081,0
2017/5/3 12:00,14.6725,0,0,0,0,25.516865,0
2017/5/3 13:00,15.3725,0,0,0,0,25.068514,0
2017/5/3 14:00,15.822499,0,0,0,0,26.525429,0
2017/5/3 15:00,15.6225,0,0,0,0,26.183659,0
2017/5/3 16:00,15.2725,0,0,0,0,26.081993,0
2017/5/3 17:00,14.8725,0,0,0,0,26.882141,0
2017/5/3 18:00,15.3725,0,0,0,0,25.11758,0
2017/5/3 19:00,15.3725,0,0,0,0,25.133053,0
2017/5/3 20:00,15.6225,0,0,0,0,31.581665,0
2017/5/3 21:00,15.972501,0,0,0,0,30.886656,0
2017/5/3 22:00,15.6225,0,0,0,0,25.759504,0
2017/5/3 23:00,14.4725,0,0,0,0,18.532135,0
2017/5/4 0:00,13.1725,0,0,0,0,13.891522,0
2017/5/4 1:00,12.2725,0,0,0,0,15.277749,0
2017/5/4 2:00,11.7725,0,0,0,0,16.831684,0
2017/5/4 3:00,10.3225,0,0,0,0,9.83268,0
2017/5/4 4:00,9.3725,0,0,0,0,8.557102,0
2017/5/4 5:00,8.9725,0,0,0,0,9.904906,0
2017/5/4 6:00,8.3225,0,0,0,0,9.255571,0
2017/5/4 7:00,7.4725,0,0,0,0,7.342588,0
2017/5/4 8:00,7.3725,0,0,0,0,8.669949,0
2017/5/4 9:00,6.4225,0,0,0,0,6.9527545,0
2017/5/4 10:00,6.2725,0,0,0,0,6.696387,0
2017/5/4 11:00,8.7225,0,0,0,0,8.287822,0
2017/5/4 12:00,10.6725,0,0,0,0,7.7043357,0
2017/5/4 13:00,12.1725,0,0,0,0,7.628263,0
2017/5/4 14:00,13.6725,0,0,0,0,12.24,0
2017/5/4 15:00,14.8225,0,0,0,0,14.4,0
2017/5/4 16:00,14.9725,0,0,0,0,20.26899,0
2017/5/4 17:00,14.6225,0,0,0,0,22.59699,0
2017/5/4 18:00,14.4725,0,0,0,0,23.333443,0
2017/5/4 19:00,13.9225,0,0,0,0,24.482647,0
2017/5/4 20:00,13.0225,0,0,0,0,24.363249,0
2017/5/4 21:00,12.3725,0,0,0,0,23.166218,0
2017/5/4 22:00,11.5725,0,0,0,0,19.406637,0
2017/5/4 23:00,10.9225,0,0,0,0,18.837324,0
2017/5/5 0:00,10.5725,0,0,0,0,14.77755,0
2017/5/5 1:00,10.2725,0,0,0,0,13.527572,0
2017/5/5 2:00,10.1725,0,0,0,0,13.1041975,0
2017/5/5 3:00,10.1725,0,0,0,0,15.484185,0
2017/5/5 4:00,10.1225,0,0,0,0,16.394829,0
2017/5/5 5:00,10.2225,0,0,0,0,14.458382,0
2017/5/5 6:00,10.2725,0.2,0.2,0,0,16.23596,0
2017/5/5 7:00,10.2225,0.6,0.6,0,0,18,0
2017/5/5 8:00,10.3725,0.2,0.2,0,0,18.775301,0
2017/5/5 9:00,10.4725,0.2,0.2,0,0,15.84409,0
2017/5/5 10:00,10.7225,0.1,0.1,0,0,15.941944,0
2017/5/5 11:00,11.4225,0.1,0.1,0,0,19.852295,0
2017/5/5 12:00,11.0225,0.5,0.5,0,0,21.605999,0
2017/5/5 13:00,11.3225,1.3,1.3,0,0,22.91026,0
2017/5/5 14:00,11.8725,1.7,1.7,0,0,23.664352,0
2017/5/5 15:00,12.1725,4.6,4.6,0,0,23.377836,0
2017/5/5 16:00,12.2725,6.9,6.9,0,0,13.891522,0
2017/5/5 17:00,12.9225,6.7,6.7,0,0,21.605999,0
2017/5/5 18:00,14.0725,6.9,6.9,0,0,30.192822,0
2017/5/5 19:00,15.2725,1.5,1.5,0,0,30.993471,0
2017/5/5 20:00,16.0225,0.2,0.2,0,0,18.888851,0
2017/5/5 21:00,16.2725,0,0,0,0,24.442911,0
2017/5/5 22:00,15.7225,0.1,0.1,0,0,27.219902,0
2017/5/5 23:00,15.2225,0.1,0.1,0,0,20.316889,0
2017/5/6 0:00,14.4725,0,0,0,0,13.441071,0
2017/5/6 1:00,13.8725,0.2,0.2,0,0,18.847641,0
2017/5/6 2:00,13.6225,0.2,0.2,0,0,18.193361,0
2017/5/6 3:00,13.8225,0.2,0.2,0,0,19.881649,0
2017/5/6 4:00,13.9225,0,0,0,0,19.64228,0
2017/5/6 5:00,14.1725,2.3,2.3,0,0,14.512064,0
2017/5/6 6:00,14.9725,0.7,0.7,0,0,17.477621,0
2017/5/6 7:00,14.9725,0.6,0.6,0,0,19.67195,0
2017/5/6 8:00,15.822499,0.2,0.2,0,0,23.084955,0
2017/5/6 9:00,15.6225,0,0,0,0,24.248613,0
2017/5/6 10:00,14.7225,0,0,0,0,22.61419,0
2017/5/6 11:00,15.1225,0,0,0,0,19.70815,0
2017/5/6 12:00,14.4225,0,0,0,0,19.05281,0
2017/5/6 13:00,15.7725,0,0,0,0,19.995398,0
2017/5/6 14:00,16.3725,0,0,0,0,29.379177,0
2017/5/6 15:00,16.672499,0,0,0,0,28.174456,0
2017/5/6 16:00,16.7725,0.1,0.1,0,0,30.85307,0
2017/5/6 17:00,16.2225,0,0,0,0,26.141552,0
2017/5/6 18:00,17.572498,0,0,0,0,26.111792,0
2017/5/6 19:00,17.4725,0,0,0,0,23.241617,0
2017/5/6 20:00,17.8725,0,0,0,0,19.917469,0
2017/5/6 21:00,18.572498,0,0,0,0,17.447933,0
2017/5/6 22:00,17.6225,0,0,0,0,16.923828,0
2017/5/6 23:00,16.7725,0,0,0,0,16.055355,0
2017/5/7 0:00,14.2225,0.1,0.1,0,0,17.935081,0
2017/5/7 1:00,12.9225,0.5,0.5,0,0,19.406637,0
2017/5/7 2:00,12.4725,0,0,0,0,17.414474,0
2017/5/7 3:00,11.3725,0,0,0,0,21.175837,0
2017/5/7 4:00,10.6725,0,0,0,0,20.073025,0
2017/5/7 5:00,10.3225,0,0,0,0,18.328207,0
2017/5/7 6:00,10.1225,0,0,0,0,19.878391,0
2017/5/7 7:00,10.2225,0,0,0,0,21.142147,0
2017/5/7 8:00,9.7725,0,0,0,0,21.650938,0
2017/5/7 9:00,8.8725,0,0,0,0,21.67487,0
2017/5/7 10:00,8.2225,0,0,0,0,19.083395,0
2017/5/7 11:00,8.6225,0,0,0,0,20.620804,0
2017/5/7 12:00,11.0725,0,0,0,0,17.654688,0
2017/5/7 13:00,11.7225,0,0,0,0,19.201874,0
2017/5/7 14:00,12.3225,0,0,0,0,18.678415,0
2017/5/7 15:00,13.0225,0,0,0,0,18.79255,0
2017/5/7 16:00,12.9725,0.1,0.1,0,0,19.161337,0
2017/5/7 17:00,13.0725,0,0,0,0,17.727943,0
2017/5/7 18:00,13.3225,0,0,0,0,18.359999,0
2017/5/7 19:00,13.3225,0.1,0.1,0,0,19.9954,0
2017/5/7 20:00,11.9725,0,0,0,0,22.682856,0
2017/5/7 21:00,10.8225,0.1,0.1,0,0,23.535301,0
2017/5/7 22:00,10.5225,0.1,0.1,0,0,23.34455,0
2017/5/7 23:00,10.1725,0,0,0,0,17.873554,0
2017/5/8 0:00,9.4225,0,0,0,0,15.034041,0
2017/5/8 1:00,8.9725,0,0,0,0,13.905509,0
2017/5/8 2:00,8.7225,0,0,0,0,11.966953,0
2017/5/8 3:00,8.5725,0,0,0,0,12.371645,0
