date,hour,count
2019/4/8,16,9776
2019/4/8,17,11335
2019/4/8,18,12832
2019/4/8,19,11262
2019/4/8,20,10540
2019/4/8,21,10738
2019/4/8,22,8632
2019/4/8,23,5581
2019/4/9,0,3448
2019/4/9,1,1632
2019/4/9,2,859
2019/4/9,3,519
2019/4/9,4,587
2019/4/9,5,1521
2019/4/9,6,4950
2019/4/9,7,10818
2019/4/9,8,12115
2019/4/9,9,10989
2019/4/9,10,10171
2019/4/9,11,10051
2019/4/9,12,10633
2019/4/9,13,10433
2019/4/9,14,11083
2019/4/9,15,11824
2019/4/9,16,11212
2019/4/9,17,13361
2019/4/9,18,16174
2019/4/9,19,13259
2019/4/9,20,12519
2019/4/9,21,12588
2019/4/9,22,10436
2019/4/9,23,6268
2019/4/10,0,3308
2019/4/10,1,1607
2019/4/10,2,1066
2019/4/10,3,638
2019/4/10,4,591
2019/4/10,5,1558
2019/4/10,6,4988
2019/4/10,7,9729
2019/4/10,8,11733
2019/4/10,9,10705
2019/4/10,10,10194
2019/4/10,11,10121
2019/4/10,12,10350
2019/4/10,13,10167
2019/4/10,14,10830
2019/4/10,15,10987
2019/4/10,16,10267
2019/4/10,17,12289
2019/4/10,18,14759
2019/4/10,19,13755
2019/4/10,20,13587
2019/4/10,21,13478
2019/4/10,22,12434
2019/4/10,23,7982
2019/4/11,0,4116
2019/4/11,1,2151
2019/4/11,2,1281
2019/4/11,3,829
2019/4/11,4,736
2019/4/11,5,1611
2019/4/11,6,5116
2019/4/11,7,10040
2019/4/11,8,12516
2019/4/11,9,11313
2019/4/11,10,10632
2019/4/11,11,10545
2019/4/11,12,10864
2019/4/11,13,10769
2019/4/11,14,11685
2019/4/11,15,11274
2019/4/11,16,10120
2019/4/11,17,12797
2019/4/11,18,14982
2019/4/11,19,14258
2019/4/11,20,13645
2019/4/11,21,13685
2019/4/11,22,13150
2019/4/11,23,9069
2019/4/12,0,5349
2019/4/12,1,3143
2019/4/12,2,1794
2019/4/12,3,1155
2019/4/12,4,836
2019/4/12,5,1584
2019/4/12,6,4749
2019/4/12,7,9523
2019/4/12,8,11780
2019/4/12,9,10568
2019/4/12,10,9669
2019/4/12,11,9817
2019/4/12,12,9928
2019/4/12,13,9803
2019/4/12,14,11049
2019/4/12,15,10991
2019/4/12,16,10408
2019/4/12,17,13210
2019/4/12,18,16091
2019/4/12,19,16601
2019/4/12,20,14577
2019/4/12,21,13238
2019/4/12,22,13872
2019/4/12,23,11465
2019/4/13,0,8551
2019/4/13,1,6095
2019/4/13,2,4593
2019/4/13,3,3128
2019/4/13,4,1699
2019/4/13,5,977
2019/4/13,6,1783
2019/4/13,7,3536
2019/4/13,8,5853
2019/4/13,9,8370
2019/4/13,10,9783
2019/4/13,11,10527
2019/4/13,12,11800
2019/4/13,13,12171
2019/4/13,14,11705
2019/4/13,15,11931
2019/4/13,16,11515
2019/4/13,17,12783
2019/4/13,18,14034
2019/4/13,19,13755
2019/4/13,20,11275
2019/4/13,21,10993
2019/4/13,22,11833
2019/4/13,23,12166
2019/4/14,0,10554
2019/4/14,1,9206
2019/4/14,2,6882
2019/4/14,3,4675
2019/4/14,4,2443
2019/4/14,5,964
2019/4/14,6,1452
2019/4/14,7,2742
2019/4/14,8,4081
2019/4/14,9,6342
2019/4/14,10,8930
2019/4/14,11,9995
2019/4/14,12,10755
2019/4/14,13,10756
2019/4/14,14,10762
2019/4/14,15,10435
2019/4/14,16,9625
2019/4/14,17,11005
2019/4/14,18,9892
2019/4/14,19,8719
2019/4/14,20,7893
2019/4/14,21,5771
2019/4/14,22,6589
2019/4/14,23,3169
2019/4/15,0,1838
2019/4/15,1,1057
2019/4/15,2,675
2019/4/15,3,433
2019/4/15,4,643
2019/4/15,5,1861
2019/4/15,6,5212
2019/4/15,7,9064
2019/4/15,8,10622
2019/4/15,9,10268
2019/4/15,10,10529
2019/4/15,11,11382
2019/4/15,12,9839
2019/4/15,13,9383
2019/4/15,14,10277
2019/4/15,15,11067
2019/4/15,16,10638
2019/4/15,17,12863
2019/4/15,18,14466
2019/4/15,19,13703
2019/4/15,20,12470
2019/4/15,21,11322
2019/4/15,22,8929
2019/4/15,23,5061
2019/4/16,0,2704
2019/4/16,1,1466
2019/4/16,2,839
2019/4/16,3,525
2019/4/16,4,582
2019/4/16,5,1609
2019/4/16,6,5144
2019/4/16,7,9566
2019/4/16,8,11634
2019/4/16,9,10560
2019/4/16,10,10030
2019/4/16,11,10055
2019/4/16,12,10335
2019/4/16,13,10086
2019/4/16,14,11154
2019/4/16,15,11253
2019/4/16,16,10140
2019/4/16,17,12393
2019/4/16,18,14811
2019/4/16,19,13367
2019/4/16,20,12534
2019/4/16,21,12814
2019/4/16,22,11240
2019/4/16,23,6430
2019/4/17,0,3421
2019/4/17,1,1813
2019/4/17,2,1002
2019/4/17,3,684
2019/4/17,4,624
2019/4/17,5,1639
2019/4/17,6,5010
2019/4/17,7,10183
2019/4/17,8,12119
2019/4/17,9,11159
2019/4/17,10,10420
2019/4/17,11,10575
2019/4/17,12,10976
2019/4/17,13,10775
2019/4/17,14,11152
2019/4/17,15,11449
2019/4/17,16,10230
2019/4/17,17,12469
2019/4/17,18,15285
2019/4/17,19,14452
2019/4/17,20,13599
2019/4/17,21,13321
2019/4/17,22,12417
2019/4/17,23,7787
2019/4/18,0,4247
2019/4/18,1,2402
2019/4/18,2,1406
2019/4/18,3,845
2019/4/18,4,736
2019/4/18,5,1608
2019/4/18,6,4838
2019/4/18,7,9548
2019/4/18,8,11728
2019/4/18,9,11697
2019/4/18,10,10742
2019/4/18,11,10861
2019/4/18,12,11181
2019/4/18,13,10633
2019/4/18,14,11725
2019/4/18,15,11282
2019/4/18,16,9812
2019/4/18,17,11954
2019/4/18,18,14172
2019/4/18,19,13543
2019/4/18,20,12690
2019/4/18,21,12207
2019/4/18,22,11868
2019/4/18,23,9286
2019/4/19,0,6429
2019/4/19,1,4125
2019/4/19,2,2580
2019/4/19,3,1655
2019/4/19,4,1104
2019/4/19,5,1312
2019/4/19,6,3105
2019/4/19,7,4778
2019/4/19,8,7235
2019/4/19,9,8921
2019/4/19,10,9698
2019/4/19,11,10165
2019/4/19,12,10570
2019/4/19,13,10484
2019/4/19,14,11230
2019/4/19,15,11569
2019/4/19,16,10583
2019/4/19,17,12143
2019/4/19,18,12732
2019/4/19,19,11462
2019/4/19,20,9571
2019/4/19,21,11216
2019/4/19,22,10524
2019/4/19,23,8961
2019/4/20,0,7142
2019/4/20,1,6178
2019/4/20,2,4112
2019/4/20,3,2938
2019/4/20,4,1628
2019/4/20,5,761
2019/4/20,6,1500
2019/4/20,7,2581
2019/4/20,8,4346
2019/4/20,9,6857
2019/4/20,10,8842
2019/4/20,11,8603
2019/4/20,12,9798
2019/4/20,13,9761
2019/4/20,14,9478
2019/4/20,15,9793
2019/4/20,16,9433
2019/4/20,17,10448
2019/4/20,18,10394
2019/4/20,19,9892
2019/4/20,20,8718
2019/4/20,21,8507
2019/4/20,22,9299
2019/4/20,23,8480
2019/4/21,0,6596
2019/4/21,1,5384
2019/4/21,2,4110
2019/4/21,3,3106
2019/4/21,4,1825
2019/4/21,5,721
2019/4/21,6,1075
2019/4/21,7,1989
2019/4/21,8,3554
2019/4/21,9,5157
2019/4/21,10,7687
2019/4/21,11,8191
2019/4/21,12,9047
2019/4/21,13,8730
2019/4/21,14,8545
2019/4/21,15,7759
2019/4/21,16,8269
2019/4/21,17,8658
2019/4/21,18,8511
2019/4/21,19,7916
2019/4/21,20,8249
2019/4/21,21,6627
2019/4/21,22,5736
2019/4/21,23,3486
2019/4/22,0,1793
2019/4/22,1,1033
2019/4/22,2,721
2019/4/22,3,470
2019/4/22,4,479
2019/4/22,5,1381
2019/4/22,6,4140
2019/4/22,7,7098
2019/4/22,8,8755
2019/4/22,9,8762
2019/4/22,10,8663
2019/4/22,11,9272
2019/4/22,12,8635
2019/4/22,13,10873
2019/4/22,14,11080
2019/4/22,15,11441
2019/4/22,16,9807
2019/4/22,17,11212
2019/4/22,18,12231
2019/4/22,19,10574
2019/4/22,20,9122
2019/4/22,21,8227
2019/4/22,22,6227
2019/4/22,23,3750
2019/4/23,0,2253
2019/4/23,1,1190
2019/4/23,2,733
2019/4/23,3,481
2019/4/23,4,505
2019/4/23,5,1495
2019/4/23,6,4507
2019/4/23,7,8310
2019/4/23,8,9941
2019/4/23,9,9566
2019/4/23,10,8929
2019/4/23,11,9188
2019/4/23,12,9530
2019/4/23,13,9523
2019/4/23,14,10300
2019/4/23,15,10555
2019/4/23,16,10047
2019/4/23,17,11742
2019/4/23,18,13809
2019/4/23,19,13187
2019/4/23,20,12765
2019/4/23,21,11794
2019/4/23,22,9529
2019/4/23,23,6448
2019/4/24,0,3493
2019/4/24,1,1732
2019/4/24,2,1044
2019/4/24,3,620
2019/4/24,4,608
2019/4/24,5,1530
2019/4/24,6,4677
2019/4/24,7,8809
2019/4/24,8,10523
2019/4/24,9,10081
2019/4/24,10,9310
2019/4/24,11,9722
2019/4/24,12,9903
2019/4/24,13,9557
2019/4/24,14,10219
2019/4/24,15,10429
2019/4/24,16,9542
2019/4/24,17,11365
2019/4/24,18,13453
2019/4/24,19,12562
2019/4/24,20,12084
2019/4/24,21,12165
2019/4/24,22,11188
2019/4/24,23,7514
2019/4/25,0,4047
2019/4/25,1,2258
2019/4/25,2,1309
2019/4/25,3,836
2019/4/25,4,679
2019/4/25,5,1637
2019/4/25,6,4819
2019/4/25,7,8904
2019/4/25,8,10762
2019/4/25,9,10017
2019/4/25,10,9620
2019/4/25,11,9862
2019/4/25,12,10287
2019/4/25,13,10191
2019/4/25,14,11160
2019/4/25,15,11369
2019/4/25,16,12219
2019/4/25,17,13549
2019/4/25,18,14711
2019/4/25,19,14233
2019/4/25,20,13249
2019/4/25,21,13372
2019/4/25,22,12852
2019/4/25,23,9714
2019/4/26,0,5679
2019/4/26,1,3608
2019/4/26,2,2281
2019/4/26,3,1369
2019/4/26,4,1096
2019/4/26,5,1930
2019/4/26,6,4723
2019/4/26,7,8567
2019/4/26,8,10130
2019/4/26,9,9871
2019/4/26,10,8976
2019/4/26,11,9265
2019/4/26,12,10551
2019/4/26,13,9610
2019/4/26,14,8774
2019/4/26,15,9216
2019/4/26,16,9056
2019/4/26,17,11730
2019/4/26,18,13481
2019/4/26,19,14561
2019/4/26,20,12342
2019/4/26,21,10626
2019/4/26,22,11003
2019/4/26,23,10819
2019/4/27,0,8871
2019/4/27,1,6979
2019/4/27,2,5876
2019/4/27,3,3838
2019/4/27,4,1872
2019/4/27,5,957
2019/4/27,6,1773
2019/4/27,7,3059
2019/4/27,8,5162
2019/4/27,9,7619
2019/4/27,10,9171
2019/4/27,11,10183
2019/4/27,12,11059
2019/4/27,13,11864
2019/4/27,14,11099
2019/4/27,15,10336
2019/4/27,16,10180
2019/4/27,17,11040
2019/4/27,18,12232
2019/4/27,19,12521
2019/4/27,20,10688
2019/4/27,21,10299
2019/4/27,22,11991
2019/4/27,23,12143
2019/4/28,0,10634
2019/4/28,1,9310
2019/4/28,2,7500
2019/4/28,3,5179
2019/4/28,4,2564
2019/4/28,5,932
2019/4/28,6,1339
2019/4/28,7,2313
2019/4/28,8,3906
2019/4/28,9,5715
2019/4/28,10,8035
2019/4/28,11,10214
2019/4/28,12,10104
2019/4/28,13,11074
2019/4/28,14,10165
2019/4/28,15,9448
2019/4/28,16,9765
2019/4/28,17,10101
2019/4/28,18,9742
2019/4/28,19,8112
2019/4/28,20,7902
2019/4/28,21,6124
2019/4/28,22,5650
2019/4/28,23,3783
2019/4/29,0,1906
2019/4/29,1,1159
2019/4/29,2,705
2019/4/29,3,518
2019/4/29,4,557
2019/4/29,5,1510
2019/4/29,6,4778
2019/4/29,7,9044
2019/4/29,8,10429
2019/4/29,9,9404
2019/4/29,10,8332
2019/4/29,11,8381
2019/4/29,12,8703
2019/4/29,13,8677
2019/4/29,14,9782
2019/4/29,15,10728
2019/4/29,16,10166
2019/4/29,17,12149
2019/4/29,18,13956
2019/4/29,19,11998
2019/4/29,20,11148
2019/4/29,21,10504
2019/4/29,22,8874
2019/4/29,23,5117
2019/4/30,0,2823
2019/4/30,1,1499
2019/4/30,2,847
2019/4/30,3,548
2019/4/30,4,585
2019/4/30,5,1599
2019/4/30,6,5129
2019/4/30,7,10029
2019/4/30,8,11961
2019/4/30,9,11235
2019/4/30,10,9903
2019/4/30,11,9789
2019/4/30,12,10020
2019/4/30,13,9879
2019/4/30,14,10678
2019/4/30,15,11165
2019/4/30,16,10076
2019/4/30,17,12477
2019/4/30,18,14834
2019/4/30,19,13103
2019/4/30,20,12712
2019/4/30,21,12862
2019/4/30,22,11266
2019/4/30,23,7428
2019/5/1,0,3689
2019/5/1,1,2100
2019/5/1,2,1124
2019/5/1,3,681
2019/5/1,4,685
2019/5/1,5,1615
2019/5/1,6,5093
2019/5/1,7,10147
2019/5/1,8,12413
2019/5/1,9,11105
2019/5/1,10,10222
2019/5/1,11,10619
2019/5/1,12,10664
2019/5/1,13,10592
2019/5/1,14,11664
2019/5/1,15,11566
2019/5/1,16,10688
2019/5/1,17,12999
2019/5/1,18,15786
2019/5/1,19,14895
2019/5/1,20,14253
2019/5/1,21,13436
2019/5/1,22,12057
2019/5/1,23,7645
2019/5/2,0,4136
2019/5/2,1,2297
2019/5/2,2,1386
2019/5/2,3,792
2019/5/2,4,693
2019/5/2,5,1670
2019/5/2,6,5180
2019/5/2,7,10009
2019/5/2,8,11919
2019/5/2,9,10972
2019/5/2,10,10245
2019/5/2,11,10321
2019/5/2,12,10813
2019/5/2,13,10449
2019/5/2,14,11535
2019/5/2,15,11484
2019/5/2,16,10558
2019/5/2,17,12853
2019/5/2,18,15409
2019/5/2,19,15251
2019/5/2,20,16047
2019/5/2,21,14086
2019/5/2,22,12561
2019/5/2,23,10248
2019/5/3,0,6045
2019/5/3,1,3727
2019/5/3,2,2205
2019/5/3,3,1370
2019/5/3,4,1024
2019/5/3,5,1657
2019/5/3,6,4682
2019/5/3,7,9393
2019/5/3,8,11596
2019/5/3,9,11132
2019/5/3,10,10251
2019/5/3,11,10333
2019/5/3,12,10704
2019/5/3,13,10381
2019/5/3,14,12252
2019/5/3,15,11689
2019/5/3,16,10224
2019/5/3,17,12456
2019/5/3,18,15168
2019/5/3,19,14672
2019/5/3,20,12393
2019/5/3,21,11542
2019/5/3,22,12363
2019/5/3,23,11517
2019/5/4,0,9923
2019/5/4,1,7324
2019/5/4,2,5584
2019/5/4,3,3663
2019/5/4,4,2027
2019/5/4,5,1010
2019/5/4,6,1710
2019/5/4,7,3270
2019/5/4,8,5421
2019/5/4,9,8183
2019/5/4,10,10256
2019/5/4,11,11946
2019/5/4,12,12958
2019/5/4,13,11962
2019/5/4,14,11265
2019/5/4,15,11558
2019/5/4,16,11646
2019/5/4,17,12834
2019/5/4,18,13104
2019/5/4,19,13546
2019/5/4,20,11450
2019/5/4,21,11007
2019/5/4,22,12686
2019/5/4,23,12208
2019/5/5,0,10844
2019/5/5,1,9298
2019/5/5,2,6974
2019/5/5,3,4798
2019/5/5,4,2373
2019/5/5,5,919
2019/5/5,6,1423
2019/5/5,7,2434
2019/5/5,8,4001
2019/5/5,9,6138
2019/5/5,10,8307
2019/5/5,11,10153
2019/5/5,12,11440
2019/5/5,13,11880
2019/5/5,14,11020
2019/5/5,15,9919
2019/5/5,16,9772
2019/5/5,17,10530
2019/5/5,18,11955
2019/5/5,19,10732
2019/5/5,20,9092
2019/5/5,21,6668
2019/5/5,22,5952
2019/5/5,23,3549
2019/5/6,0,1964
2019/5/6,1,1070
2019/5/6,2,739
2019/5/6,3,494
2019/5/6,4,654
2019/5/6,5,1543
2019/5/6,6,4569
2019/5/6,7,8564
2019/5/6,8,10204
2019/5/6,9,9425
2019/5/6,10,8712
2019/5/6,11,8752
2019/5/6,12,9089
2019/5/6,13,8866
2019/5/6,14,10023
2019/5/6,15,10345
2019/5/6,16,10347
2019/5/6,17,12036
2019/5/6,18,13211
2019/5/6,19,11322
2019/5/6,20,10848
2019/5/6,21,11345
2019/5/6,22,8993
2019/5/6,23,4665
2019/5/7,0,2834
2019/5/7,1,1546
2019/5/7,2,958
2019/5/7,3,608
2019/5/7,4,670
2019/5/7,5,1557
2019/5/7,6,4893
2019/5/7,7,9447
2019/5/7,8,11169
2019/5/7,9,10886
2019/5/7,10,9823
2019/5/7,11,9930
2019/5/7,12,9836
2019/5/7,13,9898
2019/5/7,14,10902
2019/5/7,15,10841
2019/5/7,16,9995
2019/5/7,17,12395
2019/5/7,18,14512
2019/5/7,19,12833
2019/5/7,20,14686
2019/5/7,21,12891
2019/5/7,22,10645
2019/5/7,23,6603
2019/5/8,0,3460
2019/5/8,1,1877
2019/5/8,2,1002
2019/5/8,3,613
2019/5/8,4,685
2019/5/8,5,1599
2019/5/8,6,5361
2019/5/8,7,10275
2019/5/8,8,11489
2019/5/8,9,10757
2019/5/8,10,9786
2019/5/8,11,10225
2019/5/8,12,10303
2019/5/8,13,10491
2019/5/8,14,10800
2019/5/8,15,10656
2019/5/8,16,9781
2019/5/8,17,11913
2019/5/8,18,14634
2019/5/8,19,13195
2019/5/8,20,12403
2019/5/8,21,13118
2019/5/8,22,11543
2019/5/8,23,7760
2019/5/9,0,4121
2019/5/9,1,2297
2019/5/9,2,1234
2019/5/9,3,843
2019/5/9,4,767
2019/5/9,5,1734
2019/5/9,6,5205
2019/5/9,7,9782
2019/5/9,8,11669
2019/5/9,9,10766
2019/5/9,10,10315
2019/5/9,11,10548
2019/5/9,12,10525
2019/5/9,13,10465
2019/5/9,14,11546
2019/5/9,15,11518
2019/5/9,16,10296
2019/5/9,17,13154
2019/5/9,18,15632
2019/5/9,19,14554
2019/5/9,20,12940
2019/5/9,21,13578
2019/5/9,22,12195
2019/5/9,23,9748
2019/5/10,0,5583
2019/5/10,1,3414
2019/5/10,2,1981
2019/5/10,3,1281
2019/5/10,4,1012
2019/5/10,5,1593
2019/5/10,6,4566
2019/5/10,7,9381
2019/5/10,8,11310
2019/5/10,9,10627
2019/5/10,10,9676
2019/5/10,11,9761
2019/5/10,12,10363
2019/5/10,13,11174
2019/5/10,14,10718
2019/5/10,15,10814
2019/5/10,16,9938
2019/5/10,17,12364
2019/5/10,18,14572
2019/5/10,19,14173
2019/5/10,20,11609
2019/5/10,21,11520
2019/5/10,22,11729
2019/5/10,23,10769
2019/5/11,0,8752
2019/5/11,1,7013
2019/5/11,2,5674
2019/5/11,3,3603
2019/5/11,4,1953
2019/5/11,5,1067
2019/5/11,6,1772
2019/5/11,7,3044
2019/5/11,8,5271
2019/5/11,9,7824
2019/5/11,10,9428
2019/5/11,11,10778
2019/5/11,12,10982
2019/5/11,13,11202
2019/5/11,14,10770
2019/5/11,15,11480
2019/5/11,16,10904
2019/5/11,17,12223
2019/5/11,18,12778
2019/5/11,19,13038
2019/5/11,20,11178
2019/5/11,21,11210
2019/5/11,22,11636
2019/5/11,23,10318
2019/5/12,0,8878
2019/5/12,1,7250
2019/5/12,2,5433
2019/5/12,3,3489
2019/5/12,4,1802
2019/5/12,5,784
2019/5/12,6,1275
2019/5/12,7,2379
2019/5/12,8,4275
2019/5/12,9,7221
2019/5/12,10,9697
2019/5/12,11,11782
2019/5/12,12,12416
2019/5/12,13,12314
2019/5/12,14,11836
2019/5/12,15,10323
2019/5/12,16,9779
2019/5/12,17,9887
2019/5/12,18,9826
2019/5/12,19,8583
2019/5/12,20,8240
2019/5/12,21,7278
2019/5/12,22,5387
2019/5/12,23,3216
2019/5/13,0,1699
2019/5/13,1,932
2019/5/13,2,617
2019/5/13,3,422
2019/5/13,4,571
2019/5/13,5,1504
2019/5/13,6,5247
2019/5/13,7,9433
2019/5/13,8,11237
2019/5/13,9,10797
2019/5/13,10,9497
2019/5/13,11,9521
2019/5/13,12,9873
2019/5/13,13,10334
2019/5/13,14,11315
2019/5/13,15,10985
2019/5/13,16,10927
2019/5/13,17,13519
2019/5/13,18,14056
2019/5/13,19,11870
2019/5/13,20,10799
2019/5/13,21,11163
2019/5/13,22,8814
2019/5/13,23,5689
2019/5/14,0,2936
2019/5/14,1,1532
2019/5/14,2,839
2019/5/14,3,517
2019/5/14,4,602
2019/5/14,5,1611
2019/5/14,6,5249
2019/5/14,7,10089
2019/5/14,8,11823
2019/5/14,9,11072
2019/5/14,10,10189
2019/5/14,11,10188
2019/5/14,12,10446
2019/5/14,13,10498
2019/5/14,14,12704
2019/5/14,15,11185
2019/5/14,16,10489
2019/5/14,17,12759
2019/5/14,18,15677
2019/5/14,19,14418
2019/5/14,20,13150
2019/5/14,21,13202
2019/5/14,22,11023
2019/5/14,23,6552
2019/5/15,0,3796
2019/5/15,1,1925
2019/5/15,2,1084
2019/5/15,3,758
2019/5/15,4,669
2019/5/15,5,1704
2019/5/15,6,4895
2019/5/15,7,9922
2019/5/15,8,11698
2019/5/15,9,11013
2019/5/15,10,10109
2019/5/15,11,10455
2019/5/15,12,10657
2019/5/15,13,10277
2019/5/15,14,10928
2019/5/15,15,10808
2019/5/15,16,9830
2019/5/15,17,11369
2019/5/15,18,12936
2019/5/15,19,12740
2019/5/15,20,12547
2019/5/15,21,13533
2019/5/15,22,12110
2019/5/15,23,8672
2019/5/16,0,5181
2019/5/16,1,2769
2019/5/16,2,1464
2019/5/16,3,963
2019/5/16,4,831
2019/5/16,5,1662
2019/5/16,6,5003
2019/5/16,7,10163
2019/5/16,8,11656
2019/5/16,9,10734
2019/5/16,10,9818
2019/5/16,11,9876
2019/5/16,12,10233
2019/5/16,13,10013
2019/5/16,14,10915
2019/5/16,15,10388
2019/5/16,16,9410
2019/5/16,17,11463
2019/5/16,18,12839
2019/5/16,19,13341
2019/5/16,20,12527
2019/5/16,21,13523
2019/5/16,22,12355
2019/5/16,23,9678
2019/5/17,0,6355
2019/5/17,1,3899
2019/5/17,2,2278
2019/5/17,3,1405
2019/5/17,4,1079
2019/5/17,5,1688
2019/5/17,6,4705
2019/5/17,7,9036
2019/5/17,8,10627
2019/5/17,9,9690
2019/5/17,10,9685
2019/5/17,11,10145
2019/5/17,12,10866
2019/5/17,13,10889
2019/5/17,14,10930
2019/5/17,15,10740
2019/5/17,16,9691
2019/5/17,17,11855
2019/5/17,18,14111
2019/5/17,19,14006
2019/5/17,20,11934
2019/5/17,21,14039
2019/5/17,22,12226
2019/5/17,23,10806
2019/5/18,0,8782
2019/5/18,1,7008
2019/5/18,2,5351
2019/5/18,3,3518
2019/5/18,4,1960
2019/5/18,5,1085
2019/5/18,6,1997
2019/5/18,7,3443
2019/5/18,8,5584
2019/5/18,9,8072
2019/5/18,10,9290
2019/5/18,11,10168
2019/5/18,12,11166
2019/5/18,13,11464
2019/5/18,14,10772
2019/5/18,15,10517
2019/5/18,16,9994
2019/5/18,17,11237
2019/5/18,18,12633
2019/5/18,19,13112
2019/5/18,20,11239
2019/5/18,21,11774
2019/5/18,22,12552
2019/5/18,23,11177
2019/5/19,0,9761
2019/5/19,1,7901
2019/5/19,2,5803
2019/5/19,3,3926
2019/5/19,4,2231
2019/5/19,5,1050
2019/5/19,6,1483
2019/5/19,7,2499
2019/5/19,8,4123
2019/5/19,9,6293
2019/5/19,10,8190
2019/5/19,11,9439
2019/5/19,12,10179
2019/5/19,13,10553
2019/5/19,14,10413
2019/5/19,15,9750
2019/5/19,16,9811
2019/5/19,17,10178
2019/5/19,18,10040
2019/5/19,19,9105
2019/5/19,20,8332
2019/5/19,21,6989
2019/5/19,22,6740
2019/5/19,23,4956
2019/5/20,0,2442
2019/5/20,1,1217
2019/5/20,2,722
2019/5/20,3,493
2019/5/20,4,571
2019/5/20,5,1468
2019/5/20,6,4775
2019/5/20,7,9011
2019/5/20,8,10322
2019/5/20,9,9851
2019/5/20,10,9199
2019/5/20,11,9423
2019/5/20,12,9764
2019/5/20,13,9695
2019/5/20,14,11043
2019/5/20,15,11125
2019/5/20,16,10004
2019/5/20,17,12109
2019/5/20,18,13694
2019/5/20,19,12195
2019/5/20,20,11130
2019/5/20,21,11357
2019/5/20,22,9471
2019/5/20,23,5595
2019/5/21,0,3083
2019/5/21,1,1581
2019/5/21,2,902
2019/5/21,3,521
2019/5/21,4,541
2019/5/21,5,1687
2019/5/21,6,5280
2019/5/21,7,9860
2019/5/21,8,11534
2019/5/21,9,10668
2019/5/21,10,9829
2019/5/21,11,10312
2019/5/21,12,10378
2019/5/21,13,10203
2019/5/21,14,10853
2019/5/21,15,11011
2019/5/21,16,9955
2019/5/21,17,11953
2019/5/21,18,13999
2019/5/21,19,13126
2019/5/21,20,12355
2019/5/21,21,13630
2019/5/21,22,11887
2019/5/21,23,7819
2019/5/22,0,3942
2019/5/22,1,2057
2019/5/22,2,1176
2019/5/22,3,704
2019/5/22,4,654
2019/5/22,5,1615
2019/5/22,6,4984
2019/5/22,7,9850
2019/5/22,8,11724
2019/5/22,9,10890
2019/5/22,10,9916
2019/5/22,11,10118
2019/5/22,12,10753
2019/5/22,13,10742
2019/5/22,14,11223
2019/5/22,15,10881
2019/5/22,16,9690
2019/5/22,17,11869
2019/5/22,18,14202
2019/5/22,19,13792
2019/5/22,20,12434
2019/5/22,21,13613
2019/5/22,22,12295
2019/5/22,23,8755
2019/5/23,0,4627
2019/5/23,1,2540
2019/5/23,2,1427
2019/5/23,3,949
2019/5/23,4,810
2019/5/23,5,1858
2019/5/23,6,5865
2019/5/23,7,10910
2019/5/23,8,11905
2019/5/23,9,10702
2019/5/23,10,10471
2019/5/23,11,10427
2019/5/23,12,10480
2019/5/23,13,10323
2019/5/23,14,10872
2019/5/23,15,11275
2019/5/23,16,9923
2019/5/23,17,10678
2019/5/23,18,12829
2019/5/23,19,12071
2019/5/23,20,11193
2019/5/23,21,12245
2019/5/23,22,11189
2019/5/23,23,8817
2019/5/24,0,5306
2019/5/24,1,3183
2019/5/24,2,2026
2019/5/24,3,1279
2019/5/24,4,1013
2019/5/24,5,1581
2019/5/24,6,4110
2019/5/24,7,7531
2019/5/24,8,9434
2019/5/24,9,9071
2019/5/24,10,8511
2019/5/24,11,8980
2019/5/24,12,9932
2019/5/24,13,9752
2019/5/24,14,10531
2019/5/24,15,10264
2019/5/24,16,8935
2019/5/24,17,9703
2019/5/24,18,10533
2019/5/24,19,10535
2019/5/24,20,8736
2019/5/24,21,8879
2019/5/24,22,9320
2019/5/24,23,7838
2019/5/25,0,6337
2019/5/25,1,4668
2019/5/25,2,3648
2019/5/25,3,2646
2019/5/25,4,1585
2019/5/25,5,809
2019/5/25,6,1475
2019/5/25,7,2420
2019/5/25,8,3723
2019/5/25,9,5333
2019/5/25,10,6597
2019/5/25,11,7345
2019/5/25,12,8116
2019/5/25,13,8419
2019/5/25,14,7919
2019/5/25,15,8030
2019/5/25,16,8691
2019/5/25,17,9065
2019/5/25,18,9185
2019/5/25,19,9287
2019/5/25,20,7321
2019/5/25,21,7863
2019/5/25,22,8378
2019/5/25,23,7125
2019/5/26,0,5592
2019/5/26,1,4510
2019/5/26,2,3144
2019/5/26,3,2312
2019/5/26,4,1391
2019/5/26,5,632
2019/5/26,6,1003
2019/5/26,7,1679
2019/5/26,8,2653
2019/5/26,9,4325
2019/5/26,10,5731
2019/5/26,11,6730
2019/5/26,12,7771
2019/5/26,13,7997
2019/5/26,14,8211
2019/5/26,15,7296
2019/5/26,16,7539
2019/5/26,17,10059
2019/5/26,18,9415
2019/5/26,19,6272
2019/5/26,20,5677
2019/5/26,21,6023
2019/5/26,22,5916
2019/5/26,23,4675
2019/5/27,0,3427
2019/5/27,1,2272
2019/5/27,2,1588
2019/5/27,3,1093
2019/5/27,4,797
2019/5/27,5,539
2019/5/27,6,979
2019/5/27,7,1454
2019/5/27,8,2213
2019/5/27,9,3407
2019/5/27,10,4639
2019/5/27,11,5544
