starting_time,ending_time,starting_point,ending_point
2015-01-01 04:23:58,2015-01-01 04:37:07,231,79
2017-01-01 04:53:19,2017-01-01 05:01:03,113,170
2016-01-01 04:11:37,2016-01-01 04:16:15,161,170
2015-01-01 04:29:38,2015-01-01 04:44:38,234,74
2016-01-01 04:19:33,2016-01-01 04:33:52,234,140
2017-01-01 04:38:35,2017-01-01 04:54:01,79,48
2019-01-01 04:13:00,2019-01-01 04:21:18,48,236
2018-01-01 04:49:41,2018-01-01 05:03:02,231,68
2016-01-01 04:10:05,2016-01-01 04:24:41,244,41
2017-01-01 04:31:42,2017-01-01 04:39:49,48,186
2016-01-01 04:36:37,2016-01-01 04:51:07,48,244
2018-01-01 04:56:50,2018-01-01 05:10:30,79,68
2015-01-01 04:49:37,2015-01-01 04:59:28,79,88
2017-01-01 04:29:25,2017-01-01 04:38:19,79,232
2017-01-01 04:41:15,2017-01-01 04:54:29,79,48
2016-01-01 04:27:37,2016-01-01 04:46:17,142,79
2015-01-01 04:01:46,2015-01-01 04:08:37,231,79
2015-01-01 04:04:03,2015-01-01 04:10:29,186,68
2016-01-01 04:12:49,2016-01-01 04:17:19,79,113
2015-01-01 04:16:03,2015-01-01 04:20:43,234,186
2016-01-01 04:12:06,2016-01-01 04:18:29,237,186
2015-01-01 04:32:07,2015-01-01 04:48:31,74,170
2019-01-01 04:39:17,2019-01-01 04:54:39,79,50
2015-01-01 04:08:48,2015-01-01 04:14:26,50,163
2018-01-01 04:11:21,2018-01-01 04:17:35,48,170
2016-01-01 04:29:35,2016-01-01 04:43:46,236,68
2019-01-01 04:39:20,2019-01-01 04:52:37,68,244
2015-01-01 04:21:45,2015-01-01 04:45:11,48,41
2017-01-01 04:10:22,2017-01-01 04:22:01,50,170
2015-01-01 04:39:23,2015-01-01 04:53:36,68,170
2016-01-01 04:17:36,2016-01-01 04:33:59,243,48
2015-01-01 04:57:32,2015-01-01 05:08:27,79,140
2015-01-01 04:25:44,2015-01-01 04:31:51,234,79
2017-01-01 04:54:28,2017-01-01 04:59:20,232,79
2018-01-01 04:25:18,2018-01-01 04:38:31,68,163
2017-01-01 04:29:03,2017-01-01 04:41:45,79,236
2016-01-01 04:24:04,2016-01-01 04:33:46,48,236
2018-01-01 04:11:14,2018-01-01 04:18:22,234,79
2017-01-01 04:52:39,2017-01-01 04:55:38,79,170
2016-01-01 04:46:47,2016-01-01 05:06:42,79,48
2018-01-01 04:02:57,2018-01-01 04:22:06,234,74
2019-01-01 04:05:43,2019-01-01 04:12:42,239,48
2017-01-01 04:06:47,2017-01-01 04:37:39,74,243
2019-01-01 04:11:31,2019-01-01 04:39:16,68,163
2015-01-01 04:16:18,2015-01-01 04:22:40,48,161
2017-01-01 04:12:05,2017-01-01 04:16:41,239,163
2016-01-01 04:57:39,2016-01-01 05:14:39,74,79
2017-01-01 04:44:49,2017-01-01 04:51:13,48,50
2017-01-01 04:46:59,2017-01-01 05:09:38,186,74
2017-01-01 04:55:54,2017-01-01 05:04:54,79,68
2016-01-01 04:19:45,2016-01-01 04:25:19,48,186
2018-01-01 04:56:28,2018-01-01 05:03:55,170,79
2015-01-01 04:13:33,2015-01-01 04:26:16,79,186
2015-01-01 04:24:16,2015-01-01 04:32:23,140,232
2015-01-01 04:27:09,2015-01-01 04:37:13,170,79
2017-01-01 04:18:59,2017-01-01 04:36:06,74,244
2015-01-01 04:02:53,2015-01-01 04:10:06,79,231
2015-01-01 04:15:25,2015-01-01 04:22:47,48,186
2015-01-01 04:27:39,2015-01-01 04:35:18,239,236
2017-01-01 04:04:53,2017-01-01 04:15:29,79,231
2018-01-01 04:32:52,2018-01-01 04:48:39,161,79
2016-01-01 04:25:32,2016-01-01 04:38:48,50,79
2017-01-01 04:15:35,2017-01-01 04:28:31,79,163
2017-01-01 04:19:29,2017-01-01 04:26:18,234,170
2015-01-01 04:06:25,2015-01-01 04:11:50,50,239
2015-01-01 04:01:01,2015-01-01 04:16:40,48,79
2019-01-01 04:13:37,2019-01-01 04:32:53,79,74
2015-01-01 04:31:08,2015-01-01 04:40:15,79,161
2015-01-01 04:59:36,2015-01-01 05:06:15,170,79
2019-01-01 04:49:44,2019-01-01 04:58:36,234,231
2017-01-01 04:16:48,2017-01-01 04:24:32,113,170
2016-01-01 04:02:08,2016-01-01 04:15:58,48,237
2017-01-01 04:03:36,2017-01-01 04:08:55,48,50
2015-01-01 04:48:30,2015-01-01 04:58:10,170,48
2015-01-01 04:20:14,2015-01-01 04:27:26,161,48
2016-01-01 04:32:46,2016-01-01 04:45:02,79,48
2017-01-01 04:13:36,2017-01-01 04:20:47,231,186
2019-01-01 04:03:26,2019-01-01 04:11:37,48,186
2016-01-01 04:31:33,2016-01-01 04:41:01,79,231
2018-01-01 04:12:45,2018-01-01 04:17:24,79,113
2015-01-01 04:37:59,2015-01-01 04:48:46,163,74
2016-01-01 04:16:52,2016-01-01 04:21:50,161,170
2019-01-01 04:04:35,2019-01-01 04:11:45,68,50
2019-01-01 04:46:40,2019-01-01 04:49:45,239,142
2015-01-01 04:28:41,2015-01-01 04:41:15,239,243
2019-01-01 04:46:33,2019-01-01 04:50:52,68,50
2017-01-01 04:17:11,2017-01-01 04:49:11,79,48
2016-01-01 04:52:01,2016-01-01 04:57:41,236,140
2017-01-01 04:40:04,2017-01-01 04:44:21,186,161
2015-01-01 04:27:50,2015-01-01 04:30:53,170,237
2019-01-01 04:27:45,2019-01-01 04:42:55,48,231
2018-01-01 04:50:09,2018-01-01 04:54:19,163,142
2016-01-01 04:03:33,2016-01-01 04:09:48,68,234
2015-01-01 04:02:05,2015-01-01 04:12:12,79,186
2015-01-01 04:17:39,2015-01-01 04:33:42,231,170
2018-01-01 04:16:26,2018-01-01 04:31:41,170,231
2019-01-01 04:30:38,2019-01-01 04:44:57,79,68
2016-01-01 04:30:56,2016-01-01 04:44:47,48,231
2018-01-01 04:27:50,2018-01-01 04:39:33,50,41
2015-01-01 04:25:04,2015-01-01 04:55:19,79,244
2018-01-01 04:38:22,2018-01-01 04:55:00,244,48
2016-01-01 04:24:29,2016-01-01 04:33:58,41,74
2018-01-01 04:48:36,2018-01-01 04:53:37,236,239
2015-01-01 04:32:09,2015-01-01 04:41:19,234,68
2017-01-01 04:24:31,2017-01-01 04:30:12,234,79
2015-01-01 04:02:19,2015-01-01 04:10:42,50,68
2017-01-01 04:22:29,2017-01-01 04:37:13,74,243
2016-01-01 04:57:01,2016-01-01 05:08:17,79,161
2017-01-01 04:27:13,2017-01-01 04:37:48,231,163
2016-01-01 04:57:58,2016-01-01 05:13:37,68,239
2017-01-01 04:10:24,2017-01-01 04:19:07,161,48
2018-01-01 04:28:15,2018-01-01 04:31:20,68,186
2017-01-01 04:40:06,2017-01-01 04:49:15,231,186
2018-01-01 04:25:44,2018-01-01 04:42:22,68,232
2015-01-01 04:55:25,2015-01-01 05:04:36,239,236
2016-01-01 04:26:29,2016-01-01 04:36:02,231,79
2015-01-01 04:00:15,2015-01-01 04:15:46,50,113
2017-01-01 04:03:39,2017-01-01 04:15:16,79,68
2019-01-01 04:04:37,2019-01-01 04:23:09,48,88
2017-01-01 04:45:06,2017-01-01 04:49:18,48,68
2019-01-01 04:46:03,2019-01-01 04:53:13,186,50
2015-01-01 04:11:58,2015-01-01 04:21:14,48,140
2016-01-01 04:45:39,2016-01-01 04:49:19,79,113
2016-01-01 04:03:35,2016-01-01 04:10:40,48,186
2015-01-01 04:38:04,2015-01-01 04:41:30,43,237
2018-01-01 04:02:10,2018-01-01 04:07:00,234,186
2015-01-01 04:59:19,2015-01-01 05:14:28,50,79
2018-01-01 04:32:32,2018-01-01 04:37:45,232,79
2016-01-01 04:48:10,2016-01-01 04:58:04,186,236
2016-01-01 04:36:26,2016-01-01 04:52:01,74,68
2016-01-01 04:12:12,2016-01-01 04:17:46,163,239
2015-01-01 04:00:35,2015-01-01 04:12:16,234,88
2015-01-01 04:10:05,2015-01-01 04:14:38,163,43
2017-01-01 04:57:23,2017-01-01 05:01:59,161,48
2017-01-01 04:01:50,2017-01-01 04:22:24,50,232
2017-01-01 04:34:19,2017-01-01 04:42:19,140,239
2015-01-01 04:51:26,2015-01-01 04:59:04,79,161
2016-01-01 04:16:10,2016-01-01 04:24:28,79,231
2015-01-01 04:14:44,2015-01-01 04:26:23,142,68
2019-01-01 04:23:10,2019-01-01 04:34:06,140,79
2016-01-01 04:19:05,2016-01-01 04:22:44,237,161
2017-01-01 04:19:13,2017-01-01 04:23:13,48,186
2017-01-01 04:54:27,2017-01-01 04:58:37,163,236
2019-01-01 04:07:35,2019-01-01 04:18:15,231,79
2015-01-01 04:09:35,2015-01-01 04:16:51,79,170
2015-01-01 04:22:47,2015-01-01 04:34:44,142,244
2019-01-01 04:14:02,2019-01-01 04:19:31,48,186
2018-01-01 04:15:26,2018-01-01 04:18:55,79,170
2018-01-01 04:24:15,2018-01-01 04:38:53,79,74
2015-01-01 04:30:05,2015-01-01 04:41:26,161,186
2015-01-01 04:33:39,2015-01-01 04:53:49,68,236
2015-01-01 04:06:32,2015-01-01 04:09:56,163,170
2015-01-01 04:19:00,2015-01-01 04:25:14,74,41
2018-01-01 04:19:37,2018-01-01 04:22:40,48,50
2017-01-01 04:07:40,2017-01-01 04:14:20,113,79
2016-01-01 04:08:10,2016-01-01 04:19:42,237,79
2015-01-01 04:07:36,2015-01-01 04:17:16,161,50
2016-01-01 04:47:41,2016-01-01 04:54:41,41,74
2015-01-01 04:05:27,2015-01-01 04:09:33,50,68
2017-01-01 04:51:32,2017-01-01 04:59:35,48,170
2015-01-01 04:04:05,2015-01-01 04:20:30,48,231
2019-01-01 04:00:13,2019-01-01 04:32:45,68,74
2016-01-01 04:38:41,2016-01-01 04:44:40,170,79
2015-01-01 04:47:46,2015-01-01 04:59:22,50,79
2017-01-01 04:58:10,2017-01-01 05:17:06,68,244
2015-01-01 04:43:23,2015-01-01 04:46:17,79,232
2015-01-01 04:08:17,2015-01-01 04:17:07,79,231
2019-01-01 04:05:34,2019-01-01 04:15:27,48,74
2017-01-01 04:17:26,2017-01-01 04:26:04,48,186
2016-01-01 04:36:19,2016-01-01 04:44:13,243,244
2018-01-01 04:45:02,2018-01-01 04:58:53,237,41
2016-01-01 04:42:42,2016-01-01 05:02:01,48,243
2017-01-01 04:25:51,2017-01-01 04:36:35,68,163
2018-01-01 04:28:49,2018-01-01 04:53:21,244,234
2016-01-01 04:06:32,2016-01-01 04:11:58,161,113
2019-01-01 04:29:51,2019-01-01 04:36:44,186,48
2016-01-01 04:58:27,2016-01-01 05:05:26,68,50
2015-01-01 04:12:46,2015-01-01 04:17:17,79,170
2015-01-01 04:32:24,2015-01-01 04:42:18,239,244
2015-01-01 04:41:57,2015-01-01 04:45:25,244,243
2016-01-01 04:23:28,2016-01-01 04:35:38,142,41
2017-01-01 04:38:07,2017-01-01 04:52:14,48,41
2019-01-01 04:10:30,2019-01-01 04:14:08,79,113
2015-01-01 04:49:00,2015-01-01 04:54:14,48,68
2017-01-01 04:40:57,2017-01-01 04:52:49,163,113
2016-01-01 04:01:15,2016-01-01 04:04:39,163,142
2019-01-01 04:13:34,2019-01-01 04:19:30,88,231
2016-01-01 04:02:17,2016-01-01 04:11:31,170,163
2017-01-01 04:01:56,2017-01-01 04:09:28,50,186
2016-01-01 04:36:54,2016-01-01 05:03:06,48,170
2015-01-01 04:47:12,2015-01-01 05:04:04,186,74
2017-01-01 04:41:10,2017-01-01 04:49:31,239,244
2015-01-01 04:14:54,2015-01-01 04:35:35,231,244
2015-01-01 04:55:26,2015-01-01 05:01:56,48,142
2016-01-01 04:07:49,2016-01-01 04:15:35,79,232
2015-01-01 04:32:13,2015-01-01 04:39:01,234,170
2016-01-01 04:17:05,2016-01-01 04:28:02,79,88
2018-01-01 04:20:44,2018-01-01 04:25:11,142,50
2015-01-01 04:19:16,2015-01-01 04:27:36,48,186
2017-01-01 04:34:32,2017-01-01 04:40:52,79,232
2018-01-01 04:58:44,2018-01-01 05:04:24,48,50
2015-01-01 04:47:29,2015-01-01 04:55:09,48,161
2017-01-01 04:56:49,2017-01-01 05:12:32,234,41
2015-01-01 04:54:13,2015-01-01 04:59:15,186,48
2017-01-01 04:07:40,2017-01-01 04:13:46,113,79
2015-01-01 04:14:01,2015-01-01 04:20:02,48,68
2015-01-01 04:30:44,2015-01-01 04:50:56,88,244
2019-01-01 04:13:21,2019-01-01 04:28:01,48,41
2017-01-01 04:32:22,2017-01-01 04:42:35,48,79
2016-01-01 04:01:24,2016-01-01 05:22:26,74,41
2018-01-01 04:11:43,2018-01-01 04:26:56,237,74
2016-01-01 04:54:27,2016-01-01 04:57:59,48,50
2016-01-01 04:29:05,2016-01-01 04:38:30,170,161
2017-01-01 04:57:46,2017-01-01 05:11:54,231,170
2017-01-01 04:48:10,2017-01-01 04:53:48,41,74
2017-01-01 04:45:44,2017-01-01 04:49:08,113,79
2016-01-01 04:36:10,2016-01-01 04:49:45,48,231
2019-01-01 04:03:59,2019-01-01 04:16:12,140,50
2017-01-01 04:40:37,2017-01-01 04:43:25,186,68
2018-01-01 04:21:56,2018-01-01 04:26:31,113,79
2018-01-01 04:19:58,2018-01-01 04:25:32,48,163
2019-01-01 04:10:42,2019-01-01 04:13:20,163,161
2016-01-01 04:58:34,2016-01-01 05:23:01,68,243
2018-01-01 04:07:46,2018-01-01 04:11:37,161,237
2015-01-01 04:23:01,2015-01-01 04:32:10,50,68
2018-01-01 04:54:23,2018-01-01 05:03:53,74,236
2017-01-01 04:06:02,2017-01-01 04:34:17,68,163
2016-01-01 04:59:54,2016-01-01 05:04:50,163,161
2016-01-01 04:48:36,2016-01-01 04:54:21,161,170
2015-01-01 04:08:59,2015-01-01 04:16:04,239,237
2015-01-01 04:06:43,2015-01-01 04:14:58,48,186
2016-01-01 04:07:40,2016-01-01 04:19:26,161,41
2019-01-01 04:24:00,2019-01-01 04:35:35,234,43
2016-01-01 04:48:32,2016-01-01 04:58:52,161,140
2015-01-01 04:04:12,2015-01-01 04:14:00,68,48
2015-01-01 04:52:50,2015-01-01 05:03:45,186,79
2015-01-01 04:00:07,2015-01-01 04:21:56,232,68
2016-01-01 04:10:31,2016-01-01 04:22:13,163,41
2016-01-01 04:42:55,2016-01-01 04:55:52,239,243
2015-01-01 04:15:57,2015-01-01 04:24:13,170,234
2016-01-01 04:48:43,2016-01-01 04:57:41,68,48
2016-01-01 04:34:41,2016-01-01 04:51:10,68,244
2017-01-01 04:32:55,2017-01-01 04:45:18,170,41
2015-01-01 04:34:18,2015-01-01 04:41:28,239,41
2019-01-01 04:38:29,2019-01-01 04:42:56,48,50
2019-01-01 04:27:14,2019-01-01 04:43:10,48,236
2018-01-01 04:42:02,2018-01-01 04:55:04,79,48
2019-01-01 04:44:30,2019-01-01 04:55:54,231,48
2015-01-01 04:25:00,2015-01-01 04:34:20,79,237
2015-01-01 04:49:30,2015-01-01 04:53:38,142,237
2017-01-01 04:38:15,2017-01-01 04:41:15,186,234
2016-01-01 04:39:19,2016-01-01 04:50:58,142,234
2019-01-01 04:09:50,2019-01-01 04:30:13,231,140
2016-01-01 04:49:24,2016-01-01 05:09:59,74,50
2015-01-01 04:11:51,2015-01-01 04:20:47,231,232
2019-01-01 04:26:20,2019-01-01 04:32:12,231,186
2018-01-01 04:39:33,2018-01-01 04:43:24,161,163
2015-01-01 04:44:34,2015-01-01 04:59:36,79,50
2015-01-01 04:46:29,2015-01-01 05:12:24,244,113
2017-01-01 04:15:58,2017-01-01 04:28:34,68,48
2015-01-01 04:48:55,2015-01-01 04:52:42,234,79
2015-01-01 04:01:19,2015-01-01 04:09:13,48,239
2017-01-01 04:04:04,2017-01-01 04:19:39,48,113
2016-01-01 04:25:33,2016-01-01 04:44:51,186,68
2019-01-01 04:27:47,2019-01-01 04:32:55,41,74
2017-01-01 04:14:42,2017-01-01 04:23:14,68,186
2015-01-01 04:33:32,2015-01-01 04:51:21,163,243
2015-01-01 04:45:33,2015-01-01 04:54:37,79,88
2015-01-01 04:27:30,2015-01-01 04:49:03,161,244
2017-01-01 04:07:44,2017-01-01 04:26:01,79,48
2017-01-01 04:23:32,2017-01-01 04:36:10,234,232
2017-01-01 04:45:51,2017-01-01 05:01:50,244,48
2015-01-01 04:30:12,2015-01-01 04:56:07,48,243
2018-01-01 04:15:59,2018-01-01 04:21:17,161,142
2017-01-01 04:54:21,2017-01-01 05:00:08,68,48
2019-01-01 04:37:23,2019-01-01 04:41:24,237,236
2018-01-01 04:12:24,2018-01-01 04:25:26,68,142
2015-01-01 04:05:02,2015-01-01 04:16:28,237,50
2017-01-01 04:09:09,2017-01-01 04:21:28,79,236
2016-01-01 04:59:23,2016-01-01 05:08:54,79,231
2017-01-01 04:34:39,2017-01-01 04:34:47,113,234
2019-01-01 04:41:59,2019-01-01 04:47:54,170,79
2015-01-01 04:40:50,2015-01-01 04:54:06,79,237
2016-01-01 04:29:51,2016-01-01 04:46:31,113,48
2015-01-01 04:20:25,2015-01-01 04:30:25,48,163
2016-01-01 04:12:10,2016-01-01 04:24:37,231,79
2015-01-01 04:05:15,2015-01-01 04:17:38,239,74
2015-01-01 04:20:43,2015-01-01 04:43:03,68,244
2017-01-01 04:19:36,2017-01-01 04:24:22,234,79
2015-01-01 04:19:27,2015-01-01 04:25:02,231,113
2016-01-01 04:08:27,2016-01-01 04:11:09,50,142
2016-01-01 04:07:31,2016-01-01 04:11:28,68,48
2016-01-01 04:37:11,2016-01-01 04:49:37,186,79
2015-01-01 04:08:18,2015-01-01 04:15:16,161,236
2019-01-01 04:42:17,2019-01-01 04:50:15,79,170
2016-01-01 04:26:46,2016-01-01 04:34:12,48,239
2016-01-01 04:06:28,2016-01-01 04:23:05,48,243
2017-01-01 04:28:22,2017-01-01 04:39:04,79,186
2015-01-01 04:41:46,2015-01-01 04:53:44,68,161
2016-01-01 04:17:10,2016-01-01 04:25:51,163,50
2016-01-01 04:49:16,2016-01-01 04:53:11,243,244
2019-01-01 04:35:11,2019-01-01 04:41:04,232,79
2015-01-01 04:20:40,2015-01-01 04:28:13,79,231
2016-01-01 04:11:25,2016-01-01 04:17:42,142,48
2016-01-01 04:02:47,2016-01-01 04:09:58,239,43
2018-01-01 04:25:41,2018-01-01 04:41:58,79,74
2015-01-01 04:22:31,2015-01-01 04:30:04,68,234
2015-01-01 04:06:10,2015-01-01 04:14:10,239,48
2016-01-01 04:41:34,2016-01-01 04:43:35,186,68
2017-01-01 04:17:29,2017-01-01 04:23:51,48,239
2016-01-01 04:11:58,2016-01-01 04:16:04,186,68
2016-01-01 04:15:46,2016-01-01 04:19:47,68,234
2015-01-01 04:00:34,2015-01-01 04:09:02,234,170
2018-01-01 04:31:50,2018-01-01 04:40:13,48,186
2016-01-01 04:41:39,2016-01-01 05:02:06,68,243
2017-01-01 04:45:36,2017-01-01 04:54:41,186,48
2017-01-01 04:41:49,2017-01-01 04:43:25,163,142
2017-01-01 04:05:18,2017-01-01 04:11:47,41,74
2015-01-01 04:28:44,2015-01-01 04:37:43,48,50
2017-01-01 04:09:02,2017-01-01 04:18:51,79,161
2017-01-01 04:06:58,2017-01-01 04:09:07,50,142
2019-01-01 04:22:32,2019-01-01 04:33:20,161,74
2017-01-01 04:55:02,2017-01-01 05:00:27,48,186
2016-01-01 04:55:42,2016-01-01 05:03:01,161,186
2015-01-01 04:01:46,2015-01-01 04:22:18,239,232
2016-01-01 04:29:20,2016-01-01 04:45:00,170,231
2017-01-01 04:03:21,2017-01-01 04:22:15,50,74
2016-01-01 04:08:00,2016-01-01 04:16:16,50,68
2016-01-01 04:08:12,2016-01-01 04:13:43,231,68
2016-01-01 04:12:12,2016-01-01 04:33:32,88,48
2019-01-01 04:02:20,2019-01-01 04:12:46,113,186
2015-01-01 04:54:09,2015-01-01 05:00:45,79,170
2015-01-01 04:05:00,2015-01-01 04:18:55,48,244
2018-01-01 04:10:32,2018-01-01 04:19:20,68,79
2018-01-01 04:14:38,2018-01-01 04:40:32,163,243
2017-01-01 04:24:21,2017-01-01 04:35:55,88,186
2016-01-01 04:16:48,2016-01-01 04:25:38,68,170
2019-01-01 04:00:56,2019-01-01 04:14:44,48,186
2017-01-01 04:39:34,2017-01-01 04:52:47,142,234
2016-01-01 04:05:49,2016-01-01 04:13:42,79,170
2015-01-01 04:12:11,2015-01-01 04:16:33,79,170
2015-01-01 04:20:45,2015-01-01 04:38:44,48,243
2017-01-01 04:37:32,2017-01-01 04:59:47,186,41
2016-01-01 04:56:07,2016-01-01 05:06:53,113,48
2015-01-01 04:25:53,2015-01-01 04:35:37,186,79
2016-01-01 04:57:55,2016-01-01 05:14:05,79,239
2016-01-01 04:06:59,2016-01-01 04:13:21,50,48
2019-01-01 04:29:25,2019-01-01 04:39:20,163,50
2016-01-01 04:45:34,2016-01-01 04:52:04,161,48
2016-01-01 04:00:46,2016-01-01 04:07:23,48,186
2015-01-01 04:21:26,2015-01-01 04:31:32,50,161
2016-01-01 04:09:50,2016-01-01 04:13:58,236,140
2015-01-01 04:44:51,2015-01-01 04:56:40,234,236
2016-01-01 04:37:32,2016-01-01 04:42:44,161,170
2018-01-01 04:35:21,2018-01-01 04:47:34,239,244
2019-01-01 04:22:56,2019-01-01 04:28:07,234,68
2018-01-01 04:04:35,2018-01-01 04:14:57,234,79
2017-01-01 04:26:00,2017-01-01 04:39:39,79,237
2016-01-01 04:35:37,2016-01-01 04:44:55,48,170
2015-01-01 04:14:49,2015-01-01 04:29:02,234,113
2015-01-01 04:12:06,2015-01-01 04:18:51,243,244
2016-01-01 04:13:01,2016-01-01 04:24:06,79,237
2016-01-01 04:48:41,2016-01-01 04:55:02,50,170
2017-01-01 04:27:33,2017-01-01 04:36:03,48,186
2018-01-01 04:14:26,2018-01-01 04:23:26,234,48
2018-01-01 04:56:00,2018-01-01 05:29:28,68,186
2015-01-01 04:23:41,2015-01-01 04:44:37,79,244
2015-01-01 04:42:18,2015-01-01 04:46:38,48,186
2019-01-01 04:51:26,2019-01-01 05:16:49,68,48
2017-01-01 04:04:56,2017-01-01 04:19:48,68,236
2015-01-01 04:06:50,2015-01-01 04:14:09,234,163
2019-01-01 04:00:24,2019-01-01 04:14:11,79,48
2015-01-01 04:54:50,2015-01-01 05:08:40,48,74
2018-01-01 04:28:50,2018-01-01 04:42:13,239,186
2015-01-01 04:16:26,2015-01-01 04:33:00,234,74
2019-01-01 04:55:23,2019-01-01 05:02:59,68,48
2015-01-01 04:06:21,2015-01-01 04:30:00,186,244
2018-01-01 04:56:37,2018-01-01 05:03:34,68,161
2019-01-01 04:47:09,2019-01-01 05:02:03,161,74
2017-01-01 04:06:48,2017-01-01 04:10:48,48,239
2016-01-01 04:59:03,2016-01-01 05:15:28,231,48
2019-01-01 04:16:51,2019-01-01 04:23:16,163,48
2019-01-01 04:03:45,2019-01-01 04:13:16,234,231
2015-01-01 04:39:55,2015-01-01 04:53:39,239,68
2015-01-01 04:20:10,2015-01-01 04:29:35,50,170
2017-01-01 04:53:43,2017-01-01 05:05:23,186,236
2015-01-01 04:00:15,2015-01-01 04:04:58,170,237
2019-01-01 04:01:50,2019-01-01 04:28:01,231,161
2015-01-01 04:18:48,2015-01-01 04:35:44,48,243
2015-01-01 04:01:41,2015-01-01 04:22:31,231,236
2016-01-01 04:22:12,2016-01-01 04:38:23,79,48
2016-01-01 04:27:21,2016-01-01 04:43:32,186,88
2018-01-01 04:21:43,2018-01-01 04:26:22,234,68
2016-01-01 04:53:12,2016-01-01 05:20:23,79,244
2017-01-01 04:39:00,2017-01-01 04:52:45,170,43
2017-01-01 04:29:36,2017-01-01 04:33:03,234,113
2015-01-01 04:31:44,2015-01-01 04:42:06,170,48
2015-01-01 04:18:17,2015-01-01 04:35:43,48,243
2017-01-01 04:22:09,2017-01-01 04:27:26,234,68
2017-01-01 04:07:47,2017-01-01 04:21:30,243,74
2015-01-01 04:39:12,2015-01-01 04:58:37,231,79
2016-01-01 04:30:08,2016-01-01 04:39:52,68,142
2018-01-01 04:07:21,2018-01-01 04:10:59,48,68
2015-01-01 04:09:53,2015-01-01 04:34:56,234,41
2016-01-01 04:06:20,2016-01-01 04:13:13,41,74
2015-01-01 04:56:35,2015-01-01 05:16:22,48,74
2016-01-01 04:31:35,2016-01-01 04:36:18,79,113
2015-01-01 04:08:37,2015-01-01 04:23:21,244,74
2015-01-01 04:19:21,2015-01-01 04:28:24,50,186
2015-01-01 04:27:11,2015-01-01 04:33:08,48,68
2017-01-01 04:48:06,2017-01-01 04:57:03,163,43
2015-01-01 04:22:40,2015-01-01 04:28:58,43,239
2015-01-01 04:06:00,2015-01-01 04:14:24,186,50
2016-01-01 04:34:24,2016-01-01 04:38:39,48,186
2016-01-01 04:45:17,2016-01-01 05:00:00,79,68
2016-01-01 04:48:15,2016-01-01 05:11:11,243,231
2017-01-01 04:08:58,2017-01-01 04:13:44,113,79
2018-01-01 04:12:00,2018-01-01 04:28:27,234,41
2019-01-01 04:35:06,2019-01-01 04:37:27,142,48
2019-01-01 04:57:34,2019-01-01 05:15:43,68,74
2015-01-01 04:13:30,2015-01-01 04:24:23,186,79
2015-01-01 04:01:43,2015-01-01 04:05:51,48,142
2016-01-01 04:54:39,2016-01-01 05:01:43,234,50
2017-01-01 04:32:26,2017-01-01 04:40:19,170,234
2019-01-01 04:43:54,2019-01-01 04:46:16,48,50
2018-01-01 04:50:00,2018-01-01 04:56:43,140,170
2015-01-01 04:44:12,2015-01-01 04:52:27,237,239
2017-01-01 04:41:42,2017-01-01 04:49:40,79,232
2018-01-01 04:15:58,2018-01-01 04:32:00,142,163
2017-01-01 04:43:05,2017-01-01 04:57:11,170,74
2018-01-01 04:12:26,2018-01-01 04:15:51,234,186
2015-01-01 04:34:22,2015-01-01 04:39:19,161,234
2016-01-01 04:06:17,2016-01-01 04:18:53,170,79
2018-01-01 04:47:40,2018-01-01 04:53:44,186,68
2018-01-01 04:27:52,2018-01-01 04:33:15,236,140
2015-01-01 04:49:09,2015-01-01 04:54:05,234,48
2017-01-01 04:24:57,2017-01-01 04:49:30,68,243
2018-01-01 04:06:41,2018-01-01 04:10:26,48,68
2015-01-01 04:05:58,2015-01-01 04:14:36,50,142
2015-01-01 04:55:42,2015-01-01 04:59:14,74,41
2016-01-01 04:18:32,2016-01-01 04:23:40,68,186
2018-01-01 04:25:49,2018-01-01 04:37:21,113,232
2018-01-01 04:13:52,2018-01-01 04:21:48,170,68
2015-01-01 04:57:54,2015-01-01 05:06:15,68,50
2016-01-01 04:28:06,2016-01-01 04:35:40,163,186
2018-01-01 04:45:11,2018-01-01 04:57:25,68,161
2016-01-01 04:47:13,2016-01-01 04:50:56,68,234
2019-01-01 04:38:04,2019-01-01 04:50:07,170,74
2015-01-01 04:30:26,2015-01-01 04:39:51,79,232
2015-01-01 04:01:14,2015-01-01 04:08:58,163,186
2017-01-01 04:51:35,2017-01-01 05:05:56,79,48
2017-01-01 04:04:13,2017-01-01 04:19:39,79,163
2016-01-01 04:40:41,2016-01-01 04:51:29,113,170
2015-01-01 04:27:09,2015-01-01 04:34:00,236,239
2017-01-01 04:12:35,2017-01-01 04:16:27,234,186
2016-01-01 04:44:17,2016-01-01 04:56:43,237,232
2017-01-01 04:34:03,2017-01-01 04:46:10,79,140
2019-01-01 04:14:44,2019-01-01 04:25:55,68,113
2015-01-01 04:23:59,2015-01-01 04:30:34,74,43
2017-01-01 04:31:31,2017-01-01 04:59:54,231,74
2018-01-01 04:25:31,2018-01-01 04:29:16,186,68
2015-01-01 04:35:36,2015-01-01 04:43:34,170,68
2015-01-01 04:06:35,2015-01-01 04:16:42,68,239
2019-01-01 04:59:22,2019-01-01 05:08:10,163,234
2015-01-01 04:37:07,2015-01-01 04:58:05,74,79
2016-01-01 04:52:45,2016-01-01 04:59:48,79,68
