starting_time,ending_time,starting_point,ending_point
2015-01-01 09:26:00,2015-01-01 09:32:44,170,79
2016-01-01 09:31:26,2016-01-01 09:41:18,48,236
2019-01-01 09:37:02,2019-01-01 09:44:53,237,142
2016-01-01 09:49:40,2016-01-01 09:54:53,142,161
2018-01-01 09:49:45,2018-01-01 09:59:04,140,12
2015-01-01 09:44:11,2015-01-01 09:48:37,239,50
2017-01-01 09:33:28,2017-01-01 09:41:59,50,186
2015-01-01 09:28:03,2015-01-01 09:39:54,239,243
2016-01-01 09:59:45,2016-01-01 10:05:04,170,186
2015-01-01 09:17:14,2015-01-01 09:21:40,232,79
2017-01-01 09:03:46,2017-01-01 09:11:23,142,140
2016-01-01 09:05:18,2016-01-01 09:09:41,50,48
2015-01-01 09:59:48,2015-01-01 10:09:11,79,68
2017-01-01 09:55:12,2017-01-01 10:04:16,74,243
2015-01-01 09:21:51,2015-01-01 09:30:11,43,48
2016-01-01 09:04:03,2016-01-01 09:09:19,239,237
2018-01-01 09:57:53,2018-01-01 10:05:57,236,142
2018-01-01 09:15:58,2018-01-01 09:21:38,161,48
2018-01-01 09:37:34,2018-01-01 09:41:35,48,170
2016-01-01 09:14:59,2016-01-01 09:21:36,170,43
2019-01-01 09:07:41,2019-01-01 09:14:27,48,161
2019-01-01 09:03:08,2019-01-01 09:11:37,142,236
2016-01-01 09:11:33,2016-01-01 09:24:43,239,234
2015-01-01 09:51:36,2015-01-01 09:58:11,239,142
2015-01-01 09:42:07,2015-01-01 09:44:34,186,68
2019-01-01 09:23:03,2019-01-01 09:40:54,88,186
2016-01-01 09:08:27,2016-01-01 09:24:48,48,88
2015-01-01 09:32:53,2015-01-01 09:36:13,48,186
2018-01-01 09:21:39,2018-01-01 09:27:33,186,142
2015-01-01 09:42:20,2015-01-01 09:54:20,48,236
2016-01-01 09:20:39,2016-01-01 09:28:58,236,142
2018-01-01 09:32:50,2018-01-01 09:36:31,161,170
2016-01-01 09:19:39,2016-01-01 09:24:13,163,161
2016-01-01 09:21:46,2016-01-01 09:38:26,79,74
2017-01-01 09:42:04,2017-01-01 09:50:03,186,239
2018-01-01 09:26:06,2018-01-01 09:33:55,43,186
2017-01-01 09:46:56,2017-01-01 09:48:46,142,239
2016-01-01 09:20:34,2016-01-01 09:31:28,244,140
2018-01-01 09:14:03,2018-01-01 09:21:59,163,68
2018-01-01 09:09:15,2018-01-01 09:14:15,170,186
2015-01-01 09:56:06,2015-01-01 10:03:02,142,163
2016-01-01 09:32:04,2016-01-01 09:40:09,236,142
2018-01-01 09:45:07,2018-01-01 09:49:04,170,43
2018-01-01 09:20:55,2018-01-01 09:24:27,48,68
2017-01-01 09:20:15,2017-01-01 09:26:32,236,161
2015-01-01 09:27:18,2015-01-01 09:36:36,236,161
2015-01-01 09:48:41,2015-01-01 09:51:18,170,186
2016-01-01 09:49:39,2016-01-01 09:52:44,239,142
2018-01-01 09:55:37,2018-01-01 09:58:47,163,161
2018-01-01 09:59:34,2018-01-01 10:07:31,142,161
2015-01-01 09:05:08,2015-01-01 09:20:53,140,186
2018-01-01 09:57:34,2018-01-01 10:10:19,163,231
2017-01-01 09:54:14,2017-01-01 10:04:19,48,237
2019-01-01 09:30:40,2019-01-01 09:40:38,161,239
2017-01-01 09:43:18,2017-01-01 09:51:38,163,140
2018-01-01 09:24:19,2018-01-01 09:37:57,170,231
2018-01-01 09:15:14,2018-01-01 09:20:26,237,234
2015-01-01 09:15:16,2015-01-01 09:19:46,163,186
2019-01-01 09:44:36,2019-01-01 09:48:44,231,12
2016-01-01 09:25:39,2016-01-01 09:33:31,236,161
2015-01-01 09:47:40,2015-01-01 09:57:41,41,237
2017-01-01 09:42:09,2017-01-01 10:02:41,234,41
2017-01-01 09:59:43,2017-01-01 10:03:59,74,41
2016-01-01 09:16:30,2016-01-01 09:20:24,48,50
2015-01-01 09:47:34,2015-01-01 09:52:46,68,163
2016-01-01 09:31:51,2016-01-01 09:36:42,48,163
2018-01-01 09:32:21,2018-01-01 09:44:37,161,231
2019-01-01 09:02:37,2019-01-01 09:07:10,234,48
2017-01-01 09:42:53,2017-01-01 09:48:10,161,186
2016-01-01 09:48:42,2016-01-01 09:56:00,79,186
2015-01-01 09:45:33,2015-01-01 09:58:48,48,140
2015-01-01 09:24:25,2015-01-01 09:28:47,113,79
2015-01-01 09:13:29,2015-01-01 09:20:10,237,142
2017-01-01 09:50:52,2017-01-01 09:58:13,186,170
2016-01-01 09:30:45,2016-01-01 09:39:11,244,74
2018-01-01 09:04:28,2018-01-01 09:16:34,237,234
2015-01-01 09:31:26,2015-01-01 09:40:28,79,234
2016-01-01 09:43:33,2016-01-01 09:57:59,74,50
2015-01-01 09:21:26,2015-01-01 09:25:44,163,186
2018-01-01 09:30:35,2018-01-01 09:35:42,68,170
2018-01-01 09:03:01,2018-01-01 09:16:50,234,231
2017-01-01 09:38:59,2017-01-01 09:47:45,41,239
2018-01-01 09:03:46,2018-01-01 09:09:05,161,186
2015-01-01 09:14:08,2015-01-01 09:19:42,50,163
2019-01-01 09:38:01,2019-01-01 09:44:28,41,74
2016-01-01 09:17:48,2016-01-01 09:21:27,48,163
2019-01-01 09:55:37,2019-01-01 09:58:12,50,163
2015-01-01 09:40:35,2015-01-01 09:44:54,113,79
2019-01-01 09:57:44,2019-01-01 10:06:31,239,140
2018-01-01 09:09:50,2018-01-01 09:19:10,79,186
2015-01-01 09:41:32,2015-01-01 09:47:54,50,163
2015-01-01 09:21:02,2015-01-01 09:26:59,163,239
2018-01-01 09:37:42,2018-01-01 09:54:03,142,79
2019-01-01 09:11:55,2019-01-01 09:18:29,161,186
2019-01-01 09:37:19,2019-01-01 09:49:07,43,48
2017-01-01 09:38:37,2017-01-01 09:43:22,48,68
2015-01-01 09:08:50,2015-01-01 09:12:43,237,236
2019-01-01 09:28:00,2019-01-01 09:34:04,234,237
2015-01-01 09:16:18,2015-01-01 09:32:51,43,113
2015-01-01 09:35:44,2015-01-01 09:45:11,113,170
2015-01-01 09:40:18,2015-01-01 09:52:10,236,186
2015-01-01 09:34:17,2015-01-01 09:37:26,163,161
2015-01-01 09:36:44,2015-01-01 09:49:29,48,79
2019-01-01 09:38:08,2019-01-01 09:44:07,48,234
2019-01-01 09:51:26,2019-01-01 10:09:30,186,140
2015-01-01 09:33:31,2015-01-01 09:49:59,140,50
2019-01-01 09:09:47,2019-01-01 09:16:14,163,186
2015-01-01 09:55:59,2015-01-01 10:02:42,237,239
2015-01-01 09:36:11,2015-01-01 09:38:49,234,161
2016-01-01 09:36:44,2016-01-01 09:50:36,237,186
2017-01-01 09:45:34,2017-01-01 09:51:20,43,239
2017-01-01 09:26:29,2017-01-01 09:37:56,170,239
2017-01-01 09:17:46,2017-01-01 09:27:07,79,186
2017-01-01 09:09:56,2017-01-01 09:19:19,140,239
2018-01-01 09:50:57,2018-01-01 10:06:44,48,88
2015-01-01 09:40:37,2015-01-01 09:48:22,140,239
2019-01-01 09:31:01,2019-01-01 09:40:28,239,74
2015-01-01 09:15:17,2015-01-01 09:25:43,170,239
2016-01-01 09:18:07,2016-01-01 09:22:23,43,142
2015-01-01 09:08:27,2015-01-01 09:20:01,48,79
2015-01-01 09:28:49,2015-01-01 09:43:13,74,142
2019-01-01 09:24:25,2019-01-01 09:38:14,237,79
2016-01-01 09:22:19,2016-01-01 09:39:25,236,48
2015-01-01 09:52:48,2015-01-01 10:00:19,50,161
2017-01-01 09:58:55,2017-01-01 10:14:26,236,186
2017-01-01 09:02:08,2017-01-01 09:05:58,79,234
2016-01-01 09:46:32,2016-01-01 09:57:47,161,88
2019-01-01 09:52:09,2019-01-01 09:56:17,43,161
2016-01-01 09:19:19,2016-01-01 09:29:42,79,186
2015-01-01 09:54:50,2015-01-01 10:06:34,170,231
2018-01-01 09:48:06,2018-01-01 09:53:45,48,161
2017-01-01 09:33:34,2017-01-01 09:42:15,239,237
2018-01-01 09:26:32,2018-01-01 09:28:43,41,43
2018-01-01 09:47:41,2018-01-01 09:52:02,237,43
2016-01-01 09:48:10,2016-01-01 09:49:05,239,142
2015-01-01 09:50:28,2015-01-01 09:57:04,170,113
2015-01-01 09:59:57,2015-01-01 10:12:00,186,140
2017-01-01 09:06:12,2017-01-01 09:09:30,50,161
2015-01-01 09:26:40,2015-01-01 09:32:54,50,186
2017-01-01 09:41:06,2017-01-01 09:44:59,239,142
2015-01-01 09:27:17,2015-01-01 09:31:31,237,161
2019-01-01 09:37:05,2019-01-01 09:40:05,239,142
2016-01-01 09:30:56,2016-01-01 09:45:40,50,243
2015-01-01 09:53:24,2015-01-01 09:58:09,186,161
2015-01-01 09:29:14,2015-01-01 09:38:58,243,74
2016-01-01 09:23:13,2016-01-01 09:26:03,237,161
2017-01-01 09:13:06,2017-01-01 09:29:49,244,48
2019-01-01 09:17:08,2019-01-01 09:30:37,68,88
2017-01-01 09:39:49,2017-01-01 09:44:45,236,163
2016-01-01 09:43:16,2016-01-01 09:45:59,50,48
2017-01-01 09:43:06,2017-01-01 09:54:02,236,244
2016-01-01 09:09:51,2016-01-01 09:11:30,68,50
2015-01-01 09:48:34,2015-01-01 09:55:40,186,50
2019-01-01 09:48:14,2019-01-01 10:07:19,186,243
2018-01-01 09:55:22,2018-01-01 10:05:50,113,237
2017-01-01 09:02:50,2017-01-01 09:16:31,161,88
2015-01-01 09:44:08,2015-01-01 09:59:01,236,68
2015-01-01 09:38:44,2015-01-01 09:44:08,236,161
2018-01-01 09:06:31,2018-01-01 09:14:00,43,186
2015-01-01 09:25:39,2015-01-01 09:38:48,239,74
2016-01-01 09:24:20,2016-01-01 09:40:14,186,74
2015-01-01 09:51:52,2015-01-01 10:01:44,186,232
2018-01-01 09:05:08,2018-01-01 09:13:51,170,88
2019-01-01 09:31:37,2019-01-01 09:36:36,48,163
2015-01-01 09:34:30,2015-01-01 09:39:36,68,234
2015-01-01 09:43:23,2015-01-01 09:50:46,161,43
2019-01-01 09:46:56,2019-01-01 09:53:20,79,170
2017-01-01 09:56:23,2017-01-01 10:02:30,50,186
2017-01-01 09:36:39,2017-01-01 09:48:47,161,88
2016-01-01 09:34:15,2016-01-01 09:47:15,43,234
2018-01-01 09:37:48,2018-01-01 09:42:41,234,186
2019-01-01 09:29:13,2019-01-01 09:32:46,186,170
2016-01-01 09:22:26,2016-01-01 09:28:16,48,161
2015-01-01 09:35:17,2015-01-01 09:43:21,142,234
2016-01-01 09:27:02,2016-01-01 09:37:30,236,48
2019-01-01 09:03:02,2019-01-01 09:11:49,41,142
2017-01-01 09:18:26,2017-01-01 09:35:06,231,74
2017-01-01 09:32:07,2017-01-01 09:34:13,161,163
2019-01-01 09:32:54,2019-01-01 09:39:50,79,113
2018-01-01 09:28:32,2018-01-01 09:39:20,186,43
2016-01-01 09:46:09,2016-01-01 10:06:12,186,41
2016-01-01 09:59:21,2016-01-01 10:03:38,163,237
2019-01-01 09:17:53,2019-01-01 09:27:18,163,79
2017-01-01 09:47:49,2017-01-01 09:52:14,186,161
2017-01-01 09:18:47,2017-01-01 09:35:56,50,142
2016-01-01 09:18:53,2016-01-01 09:25:26,239,236
2017-01-01 09:18:20,2017-01-01 09:25:37,236,239
2018-01-01 09:00:02,2018-01-01 09:07:51,186,237
2015-01-01 09:39:23,2015-01-01 09:44:40,186,161
2016-01-01 09:38:12,2016-01-01 09:45:29,161,236
2015-01-01 09:39:44,2015-01-01 09:44:48,237,43
2015-01-01 09:40:59,2015-01-01 09:48:11,161,50
2015-01-01 09:53:04,2015-01-01 09:58:21,48,186
2018-01-01 09:15:09,2018-01-01 09:27:34,170,88
2018-01-01 09:45:55,2018-01-01 09:49:55,48,142
2017-01-01 09:11:03,2017-01-01 09:16:48,41,74
2016-01-01 09:35:13,2016-01-01 09:40:03,237,142
2016-01-01 09:30:10,2016-01-01 09:33:06,163,186
2016-01-01 09:17:18,2016-01-01 09:22:10,161,186
2016-01-01 09:56:13,2016-01-01 09:59:14,237,236
2018-01-01 09:55:03,2018-01-01 09:59:40,236,43
2016-01-01 09:21:23,2016-01-01 09:27:43,48,68
2018-01-01 09:09:36,2018-01-01 09:25:05,244,50
2017-01-01 09:52:00,2017-01-01 09:56:00,236,237
2017-01-01 09:50:09,2017-01-01 10:07:27,239,79
2015-01-01 09:38:27,2015-01-01 09:43:02,236,74
2015-01-01 09:58:33,2015-01-01 10:01:20,163,161
2015-01-01 09:36:28,2015-01-01 09:40:37,163,237
2016-01-01 09:24:44,2016-01-01 09:43:33,79,142
2015-01-01 09:35:46,2015-01-01 09:39:36,234,161
2017-01-01 09:12:23,2017-01-01 09:26:10,170,236
2017-01-01 09:00:30,2017-01-01 09:02:34,48,50
2017-01-01 09:30:59,2017-01-01 09:34:36,140,237
2016-01-01 09:59:40,2016-01-01 10:08:46,237,186
2016-01-01 09:40:07,2016-01-01 09:42:20,140,237
2015-01-01 09:31:39,2015-01-01 09:36:35,237,140
2018-01-01 09:06:07,2018-01-01 09:09:09,186,161
2016-01-01 09:36:26,2016-01-01 09:41:28,186,161
2016-01-01 09:59:49,2016-01-01 10:08:01,48,237
2017-01-01 09:48:35,2017-01-01 09:55:47,186,161
2016-01-01 09:55:43,2016-01-01 10:04:29,186,239
2016-01-01 09:30:18,2016-01-01 09:34:26,48,186
2018-01-01 09:41:59,2018-01-01 09:52:40,237,113
2016-01-01 09:17:17,2016-01-01 09:23:43,48,170
2015-01-01 09:28:15,2015-01-01 09:33:34,234,170
2016-01-01 09:46:46,2016-01-01 09:53:35,170,186
2018-01-01 09:30:26,2018-01-01 09:31:20,161,163
2016-01-01 09:27:24,2016-01-01 09:38:47,74,244
2015-01-01 09:57:09,2015-01-01 10:04:51,170,48
2017-01-01 09:38:14,2017-01-01 09:44:20,161,186
2017-01-01 09:28:12,2017-01-01 09:33:14,43,41
2016-01-01 09:24:42,2016-01-01 09:26:30,239,142
2016-01-01 09:10:14,2016-01-01 09:15:47,236,239
2016-01-01 09:43:04,2016-01-01 09:47:30,163,186
2017-01-01 09:21:05,2017-01-01 09:30:04,234,142
2019-01-01 09:29:34,2019-01-01 09:39:33,142,236
2019-01-01 09:50:09,2019-01-01 10:18:02,186,68
2018-01-01 09:12:31,2018-01-01 09:17:05,48,68
2015-01-01 09:27:13,2015-01-01 09:34:02,186,113
2015-01-01 09:27:40,2015-01-01 09:33:10,237,236
2015-01-01 09:28:17,2015-01-01 09:33:12,48,237
2017-01-01 09:18:14,2017-01-01 09:31:04,142,41
2015-01-01 09:04:35,2015-01-01 09:11:42,79,186
2015-01-01 09:42:33,2015-01-01 09:52:19,239,186
2017-01-01 09:20:51,2017-01-01 09:24:34,163,142
2015-01-01 09:31:15,2015-01-01 09:34:14,48,239
2016-01-01 09:30:03,2016-01-01 09:39:36,79,186
2017-01-01 09:35:57,2017-01-01 09:39:53,48,186
2015-01-01 09:53:27,2015-01-01 10:00:40,50,170
2016-01-01 09:11:42,2016-01-01 09:15:36,142,161
2018-01-01 09:38:33,2018-01-01 09:42:25,170,186
2015-01-01 09:55:12,2015-01-01 10:03:12,79,234
2017-01-01 09:29:30,2017-01-01 09:37:19,231,234
2017-01-01 09:05:41,2017-01-01 09:21:53,140,244
2018-01-01 09:34:35,2018-01-01 09:52:22,113,239
2017-01-01 09:49:33,2017-01-01 09:55:22,186,170
2015-01-01 09:44:14,2015-01-01 09:59:08,74,68
2015-01-01 09:38:57,2015-01-01 09:41:30,142,43
2016-01-01 09:20:40,2016-01-01 09:27:59,237,142
2018-01-01 09:49:41,2018-01-01 09:53:37,234,170
2015-01-01 09:24:03,2015-01-01 09:32:43,41,142
2016-01-01 09:52:58,2016-01-01 10:07:15,236,244
2017-01-01 09:50:17,2017-01-01 09:52:23,186,163
2015-01-01 09:23:32,2015-01-01 09:54:43,232,161
2016-01-01 09:30:49,2016-01-01 09:36:15,48,161
2017-01-01 09:23:36,2017-01-01 09:33:21,239,48
2017-01-01 09:46:19,2017-01-01 09:54:29,142,186
2017-01-01 09:21:02,2017-01-01 09:27:03,68,239
2019-01-01 09:31:08,2019-01-01 09:35:51,68,163
2016-01-01 09:38:04,2016-01-01 09:48:57,186,237
2017-01-01 09:00:01,2017-01-01 09:12:33,161,88
2017-01-01 09:35:58,2017-01-01 09:47:37,234,88
2018-01-01 09:06:19,2018-01-01 09:10:10,236,237
2018-01-01 09:21:56,2018-01-01 09:34:35,239,244
2015-01-01 09:53:32,2015-01-01 10:00:45,186,161
2015-01-01 09:41:08,2015-01-01 09:49:20,239,237
2018-01-01 09:06:03,2018-01-01 09:19:39,142,186
2017-01-01 09:24:03,2017-01-01 09:26:35,186,234
2018-01-01 09:17:39,2018-01-01 09:19:23,237,236
2016-01-01 09:33:30,2016-01-01 09:38:03,48,186
2016-01-01 09:02:02,2016-01-01 09:08:14,237,74
2016-01-01 09:41:55,2016-01-01 09:53:41,186,43
2015-01-01 09:41:17,2015-01-01 09:49:32,48,186
2019-01-01 09:11:44,2019-01-01 09:19:10,142,170
2016-01-01 09:32:11,2016-01-01 09:36:38,142,48
2018-01-01 09:50:27,2018-01-01 09:59:22,161,239
2018-01-01 09:23:33,2018-01-01 09:27:48,68,170
2015-01-01 09:10:43,2015-01-01 09:19:27,236,74
2016-01-01 09:51:22,2016-01-01 09:55:20,79,113
2015-01-01 09:28:56,2015-01-01 09:45:45,50,79
2016-01-01 09:15:53,2016-01-01 09:26:05,113,234
2015-01-01 09:22:55,2015-01-01 09:30:39,140,43
2016-01-01 09:52:20,2016-01-01 10:06:36,48,74
2016-01-01 09:48:56,2016-01-01 09:52:29,186,234
2016-01-01 09:57:37,2016-01-01 10:07:06,41,142
2018-01-01 09:02:41,2018-01-01 09:07:16,48,234
2017-01-01 09:51:25,2017-01-01 09:59:21,186,163
2019-01-01 09:26:36,2019-01-01 09:32:35,79,170
2016-01-01 09:52:29,2016-01-01 09:56:55,140,236
2017-01-01 09:36:25,2017-01-01 09:46:58,237,48
2019-01-01 09:07:57,2019-01-01 09:12:58,48,68
2015-01-01 09:53:01,2015-01-01 09:54:53,236,237
2017-01-01 09:07:12,2017-01-01 09:16:11,237,186
2016-01-01 09:03:36,2016-01-01 09:09:34,161,186
2016-01-01 09:09:06,2016-01-01 09:22:34,74,48
2019-01-01 09:47:05,2019-01-01 09:59:23,41,163
2017-01-01 09:32:48,2017-01-01 09:43:15,50,244
2015-01-01 09:33:49,2015-01-01 09:44:49,79,48
2017-01-01 09:00:03,2017-01-01 09:08:19,79,68
2015-01-01 09:01:22,2015-01-01 09:07:45,236,140
2015-01-01 09:35:50,2015-01-01 09:50:14,48,88
2015-01-01 09:51:38,2015-01-01 09:58:12,142,186
2016-01-01 09:46:41,2016-01-01 09:50:30,74,41
2016-01-01 09:44:17,2016-01-01 09:52:56,50,186
2018-01-01 09:30:17,2018-01-01 09:34:26,239,236
2018-01-01 09:34:25,2018-01-01 09:39:43,236,43
2019-01-01 09:33:05,2019-01-01 09:41:37,41,142
2017-01-01 09:04:06,2017-01-01 09:17:19,68,88
2015-01-01 09:47:09,2015-01-01 09:57:02,140,163
2019-01-01 09:45:03,2019-01-01 09:50:46,163,43
2017-01-01 09:19:14,2017-01-01 09:23:04,236,43
2019-01-01 09:22:10,2019-01-01 09:30:48,163,161
2015-01-01 09:57:53,2015-01-01 10:08:54,161,88
2016-01-01 09:00:10,2016-01-01 09:07:57,163,48
2015-01-01 09:37:24,2015-01-01 09:40:24,161,170
2017-01-01 09:19:51,2017-01-01 09:24:05,170,186
2016-01-01 09:00:16,2016-01-01 09:04:57,163,237
2015-01-01 09:33:49,2015-01-01 09:41:00,161,50
2015-01-01 09:52:50,2015-01-01 10:01:18,237,142
2018-01-01 09:51:58,2018-01-01 09:59:55,163,186
2015-01-01 09:58:15,2015-01-01 10:06:35,163,50
2016-01-01 09:04:14,2016-01-01 09:13:18,50,161
2015-01-01 09:55:14,2015-01-01 10:00:21,50,163
2017-01-01 09:33:25,2017-01-01 09:40:08,68,50
2018-01-01 09:13:28,2018-01-01 09:16:34,43,236
2016-01-01 09:44:43,2016-01-01 09:48:42,186,161
2016-01-01 09:23:54,2016-01-01 09:29:12,237,140
2016-01-01 09:53:39,2016-01-01 09:56:23,163,186
2018-01-01 09:48:38,2018-01-01 09:54:10,237,161
2017-01-01 09:15:44,2017-01-01 09:26:33,41,140
2015-01-01 09:07:05,2015-01-01 09:16:42,239,186
2016-01-01 09:38:22,2016-01-01 09:43:38,161,186
2016-01-01 09:25:04,2016-01-01 09:31:51,234,161
2016-01-01 09:16:03,2016-01-01 09:22:28,43,186
2015-01-01 09:33:05,2015-01-01 09:36:06,43,237
2019-01-01 09:24:01,2019-01-01 09:26:58,239,142
2015-01-01 09:31:27,2015-01-01 09:36:19,234,68
2015-01-01 09:28:37,2015-01-01 09:37:02,170,237
2016-01-01 09:08:19,2016-01-01 09:14:47,234,170
2018-01-01 09:25:21,2018-01-01 09:42:55,239,113
2016-01-01 09:53:17,2016-01-01 09:56:55,142,237
2019-01-01 09:56:46,2019-01-01 10:00:05,170,161
2015-01-01 09:00:30,2015-01-01 09:03:41,163,48
2018-01-01 09:31:18,2018-01-01 09:39:04,161,239
2018-01-01 09:45:27,2018-01-01 09:53:06,186,163
2015-01-01 09:14:41,2015-01-01 09:23:59,236,142
2016-01-01 09:54:06,2016-01-01 09:59:19,237,140
2015-01-01 09:08:08,2015-01-01 09:13:38,48,186
2017-01-01 09:34:46,2017-01-01 09:38:51,170,79
2017-01-01 09:51:26,2017-01-01 09:58:51,186,79
2016-01-01 09:37:53,2016-01-01 09:40:39,142,239
2015-01-01 09:35:01,2015-01-01 09:41:09,170,140
2015-01-01 09:50:41,2015-01-01 09:53:48,161,48
2019-01-01 09:28:17,2019-01-01 09:34:32,43,161
2018-01-01 09:57:25,2018-01-01 10:18:37,142,88
2016-01-01 09:06:30,2016-01-01 09:09:59,48,68
2017-01-01 09:50:19,2017-01-01 09:58:09,43,74
2015-01-01 09:13:46,2015-01-01 09:27:55,163,12
2015-01-01 09:52:49,2015-01-01 09:57:56,48,161
2019-01-01 09:38:42,2019-01-01 09:47:04,140,239
2016-01-01 09:46:36,2016-01-01 09:52:24,79,170
2016-01-01 09:49:20,2016-01-01 09:56:04,170,186
2016-01-01 09:03:13,2016-01-01 09:08:59,163,239
2017-01-01 09:45:27,2017-01-01 09:50:14,113,186
2015-01-01 09:30:50,2015-01-01 09:41:49,140,74
2018-01-01 09:09:56,2018-01-01 09:13:42,163,161
2018-01-01 09:28:02,2018-01-01 09:37:08,161,186
2015-01-01 09:04:51,2015-01-01 09:10:01,163,161
2017-01-01 09:18:45,2017-01-01 09:27:19,140,239
2017-01-01 09:25:59,2017-01-01 09:32:44,161,236
2016-01-01 09:05:07,2016-01-01 09:07:42,68,186
2016-01-01 09:00:44,2016-01-01 09:11:43,239,68
2016-01-01 09:03:59,2016-01-01 09:06:46,79,234
2015-01-01 09:54:32,2015-01-01 10:01:04,232,79
2018-01-01 09:53:10,2018-01-01 09:56:23,170,140
2018-01-01 09:57:45,2018-01-01 09:59:23,50,48
2016-01-01 09:07:22,2016-01-01 09:13:06,113,79
2017-01-01 09:37:34,2017-01-01 09:45:37,140,163
2017-01-01 09:25:48,2017-01-01 09:31:53,170,48
2018-01-01 09:16:36,2018-01-01 09:19:16,161,237
2019-01-01 09:14:55,2019-01-01 09:19:37,48,142
2018-01-01 09:08:17,2018-01-01 09:16:51,236,163
2019-01-01 09:12:36,2019-01-01 09:32:52,239,12
2016-01-01 09:48:29,2016-01-01 09:53:12,48,186
2015-01-01 09:36:51,2015-01-01 09:46:07,142,186
2015-01-01 09:39:17,2015-01-01 09:56:17,239,79
2017-01-01 09:04:36,2017-01-01 09:11:34,48,170
2018-01-01 09:35:43,2018-01-01 09:40:40,50,68
2016-01-01 09:17:07,2016-01-01 09:30:11,243,239
2015-01-01 09:11:49,2015-01-01 09:17:53,237,186
2016-01-01 09:03:30,2016-01-01 09:08:28,170,234
2018-01-01 09:44:43,2018-01-01 09:49:49,48,170
2016-01-01 09:36:36,2016-01-01 09:41:21,170,237
2016-01-01 09:58:33,2016-01-01 10:03:22,186,161
2017-01-01 09:34:07,2017-01-01 09:45:05,239,74
2017-01-01 09:30:41,2017-01-01 09:39:11,140,74
2019-01-01 09:10:09,2019-01-01 09:17:36,231,234
2019-01-01 09:53:44,2019-01-01 10:00:52,79,186
2015-01-01 09:02:10,2015-01-01 09:07:09,186,48
2017-01-01 09:01:14,2017-01-01 09:04:26,48,186
2018-01-01 09:53:27,2018-01-01 10:03:31,68,163
2017-01-01 09:01:55,2017-01-01 09:07:47,170,186
2016-01-01 09:00:33,2016-01-01 09:13:07,88,161
2016-01-01 09:53:09,2016-01-01 09:58:59,237,161
2018-01-01 09:15:49,2018-01-01 09:17:56,113,79
2018-01-01 09:34:30,2018-01-01 09:39:06,170,186
2019-01-01 09:52:22,2019-01-01 09:56:37,68,48
2016-01-01 09:48:46,2016-01-01 09:53:43,161,186
2018-01-01 09:57:04,2018-01-01 10:03:24,68,186
2018-01-01 09:37:06,2018-01-01 09:42:38,161,68
2018-01-01 09:26:22,2018-01-01 09:29:52,142,239
2016-01-01 09:50:35,2016-01-01 09:55:16,140,237
2017-01-01 09:33:06,2017-01-01 09:38:04,236,237
2015-01-01 09:23:02,2015-01-01 09:35:09,142,74
2017-01-01 09:03:28,2017-01-01 09:06:54,142,161
2018-01-01 09:10:32,2018-01-01 09:12:36,239,142
2017-01-01 09:52:14,2017-01-01 10:00:47,170,68
2019-01-01 09:43:16,2019-01-01 09:50:23,170,163
2017-01-01 09:30:22,2017-01-01 09:42:32,236,48
2015-01-01 09:15:15,2015-01-01 09:22:36,48,170
2015-01-01 09:35:55,2015-01-01 09:42:49,163,239
2017-01-01 09:52:33,2017-01-01 09:55:50,239,43
2015-01-01 09:48:08,2015-01-01 09:55:29,186,43
2016-01-01 09:49:02,2016-01-01 09:54:19,239,237
2019-01-01 09:37:02,2019-01-01 09:43:44,170,79
2019-01-01 09:26:21,2019-01-01 09:34:10,231,161
2016-01-01 09:45:39,2016-01-01 09:55:57,68,161
2015-01-01 09:23:15,2015-01-01 09:35:08,239,244
2015-01-01 09:39:10,2015-01-01 09:45:22,239,163
2017-01-01 09:34:57,2017-01-01 09:45:09,43,74
2015-01-01 09:59:46,2015-01-01 10:04:55,163,161
2018-01-01 09:03:45,2018-01-01 09:16:35,79,50
2016-01-01 09:37:15,2016-01-01 09:43:19,163,48
2018-01-01 09:04:01,2018-01-01 09:06:07,41,43
2017-01-01 09:53:37,2017-01-01 09:55:23,237,236
2019-01-01 09:41:53,2019-01-01 09:55:13,140,186
2017-01-01 09:43:53,2017-01-01 09:50:28,170,237
2015-01-01 09:51:49,2015-01-01 09:54:58,41,74
2016-01-01 09:58:24,2016-01-01 10:11:51,140,186
2019-01-01 09:43:03,2019-01-01 09:56:54,74,48
2016-01-01 09:20:56,2016-01-01 09:25:26,234,170
2016-01-01 09:00:21,2016-01-01 09:05:40,239,48
2019-01-01 09:28:42,2019-01-01 09:34:47,236,237
2016-01-01 09:41:36,2016-01-01 09:54:09,231,50
2016-01-01 09:39:12,2016-01-01 09:42:29,50,48
2016-01-01 09:05:20,2016-01-01 09:21:19,140,186
2016-01-01 09:43:42,2016-01-01 09:49:30,237,142
2016-01-01 09:58:14,2016-01-01 10:02:26,186,142
2017-01-01 09:18:43,2017-01-01 09:32:11,48,140
2019-01-01 09:54:19,2019-01-01 09:57:26,170,186
2019-01-01 09:43:19,2019-01-01 09:45:33,236,237
2018-01-01 09:16:20,2018-01-01 09:32:13,48,88
2017-01-01 09:45:12,2017-01-01 09:51:44,239,161
2015-01-01 09:37:14,2015-01-01 09:44:34,142,161
2019-01-01 09:32:47,2019-01-01 09:34:52,236,239
2015-01-01 09:35:16,2015-01-01 09:37:42,142,239
