starting_time,ending_time,starting_point,ending_point
2015-01-01 15:34:55,2015-01-01 15:39:35,239,236
2015-01-01 15:41:48,2015-01-01 15:54:06,74,239
2018-01-01 15:06:36,2018-01-01 15:10:26,170,79
2016-01-01 15:50:12,2016-01-01 16:03:46,142,186
2015-01-01 15:39:11,2015-01-01 15:53:57,236,234
2015-01-01 15:54:28,2015-01-01 16:06:01,161,237
2019-01-01 15:17:01,2019-01-01 15:21:54,142,48
2017-01-01 15:30:47,2017-01-01 15:41:59,231,79
2015-01-01 15:45:27,2015-01-01 15:50:39,142,43
2016-01-01 15:17:44,2016-01-01 15:36:17,140,186
2015-01-01 15:05:23,2015-01-01 15:17:48,68,161
2018-01-01 15:03:21,2018-01-01 15:10:07,43,161
2019-01-01 15:24:39,2019-01-01 15:37:49,68,239
2019-01-01 15:03:25,2019-01-01 15:11:36,142,237
2015-01-01 15:03:47,2015-01-01 15:11:11,239,50
2018-01-01 15:03:41,2018-01-01 15:08:45,237,140
2019-01-01 15:45:10,2019-01-01 15:52:04,142,237
2019-01-01 15:29:03,2019-01-01 15:52:37,234,239
2015-01-01 15:44:54,2015-01-01 16:02:59,170,231
2018-01-01 15:02:37,2018-01-01 15:09:13,236,237
2017-01-01 15:00:15,2017-01-01 15:12:19,68,170
2015-01-01 15:08:40,2015-01-01 15:12:57,142,163
2018-01-01 15:48:28,2018-01-01 15:57:30,163,161
2017-01-01 15:52:23,2017-01-01 16:12:51,163,161
2015-01-01 15:52:55,2015-01-01 16:04:59,41,243
2018-01-01 15:16:37,2018-01-01 15:19:48,237,236
2017-01-01 15:16:17,2017-01-01 15:31:52,163,142
2015-01-01 15:50:36,2015-01-01 15:54:14,48,186
2019-01-01 15:57:49,2019-01-01 16:01:39,239,142
2017-01-01 15:02:25,2017-01-01 15:16:17,170,142
2017-01-01 15:33:52,2017-01-01 15:40:37,48,68
2017-01-01 15:19:05,2017-01-01 15:28:03,234,163
2017-01-01 15:22:44,2017-01-01 15:41:48,48,231
2017-01-01 15:31:25,2017-01-01 15:37:52,237,142
2015-01-01 15:43:47,2015-01-01 16:00:25,48,244
2018-01-01 15:49:42,2018-01-01 15:51:53,236,237
2017-01-01 15:57:15,2017-01-01 16:08:26,234,142
2017-01-01 15:59:02,2017-01-01 16:05:11,140,237
2015-01-01 15:01:13,2015-01-01 15:08:03,170,79
2015-01-01 15:00:23,2015-01-01 15:10:29,68,170
2018-01-01 15:27:08,2018-01-01 15:41:33,161,113
2015-01-01 15:52:32,2015-01-01 16:03:41,237,50
2015-01-01 15:29:51,2015-01-01 15:39:21,239,236
2016-01-01 15:13:49,2016-01-01 15:16:44,237,236
2019-01-01 15:18:43,2019-01-01 15:32:08,142,237
2019-01-01 15:35:52,2019-01-01 15:43:08,48,239
2016-01-01 15:01:02,2016-01-01 15:06:39,236,237
2016-01-01 15:11:53,2016-01-01 15:29:20,142,79
2015-01-01 15:38:32,2015-01-01 15:46:22,161,237
2017-01-01 15:29:55,2017-01-01 15:34:13,170,234
2015-01-01 15:22:59,2015-01-01 15:28:00,79,232
2017-01-01 15:10:47,2017-01-01 15:17:53,142,48
2016-01-01 15:35:26,2016-01-01 15:38:19,237,140
2016-01-01 15:59:48,2016-01-01 16:04:44,234,68
2017-01-01 15:44:32,2017-01-01 15:57:02,43,163
2019-01-01 15:45:09,2019-01-01 15:48:11,186,161
2018-01-01 15:29:29,2018-01-01 15:51:52,79,237
2018-01-01 15:18:39,2018-01-01 15:26:02,237,140
2019-01-01 15:50:16,2019-01-01 16:02:39,142,140
2017-01-01 15:00:23,2017-01-01 15:08:22,236,140
2015-01-01 15:56:41,2015-01-01 16:11:58,50,41
2018-01-01 15:12:08,2018-01-01 15:23:18,170,163
2015-01-01 15:42:25,2015-01-01 15:53:37,237,142
2015-01-01 15:42:26,2015-01-01 15:53:47,79,186
2017-01-01 15:47:36,2017-01-01 15:52:07,79,232
2018-01-01 15:45:51,2018-01-01 15:54:04,237,161
2017-01-01 15:14:00,2017-01-01 15:25:12,186,43
2015-01-01 15:52:13,2015-01-01 15:55:32,237,236
2019-01-01 15:10:16,2019-01-01 15:15:57,237,236
2017-01-01 15:35:58,2017-01-01 15:43:26,163,43
2015-01-01 15:59:07,2015-01-01 16:05:48,239,236
2017-01-01 15:27:39,2017-01-01 15:37:34,79,170
2015-01-01 15:56:50,2015-01-01 16:16:28,68,41
2017-01-01 15:21:50,2017-01-01 15:25:24,236,74
2019-01-01 15:58:30,2019-01-01 16:12:19,161,140
2018-01-01 15:30:47,2018-01-01 15:52:25,88,43
2015-01-01 15:57:47,2015-01-01 16:12:32,170,239
2015-01-01 15:35:27,2015-01-01 15:43:54,161,48
2018-01-01 15:17:44,2018-01-01 15:21:32,234,68
2017-01-01 15:34:32,2017-01-01 15:46:04,163,170
2015-01-01 15:30:05,2015-01-01 15:47:02,239,161
2017-01-01 15:40:02,2017-01-01 15:57:47,234,43
2016-01-01 15:05:46,2016-01-01 15:09:54,68,142
2018-01-01 15:12:39,2018-01-01 15:20:08,186,142
2015-01-01 15:50:08,2015-01-01 15:56:53,163,48
2017-01-01 15:30:33,2017-01-01 15:41:34,186,79
2018-01-01 15:04:44,2018-01-01 15:16:30,186,79
2016-01-01 15:18:57,2016-01-01 15:25:51,43,142
2016-01-01 15:26:45,2016-01-01 15:52:54,43,186
2019-01-01 15:24:09,2019-01-01 15:32:48,234,43
2016-01-01 15:08:38,2016-01-01 15:12:57,163,142
2017-01-01 15:13:33,2017-01-01 15:26:08,161,239
2018-01-01 15:20:26,2018-01-01 15:31:10,186,239
2015-01-01 15:57:23,2015-01-01 16:04:53,48,236
2015-01-01 15:50:38,2015-01-01 15:59:05,236,237
2015-01-01 15:58:49,2015-01-01 16:04:15,142,48
2016-01-01 15:44:22,2016-01-01 15:50:28,68,186
2016-01-01 15:22:16,2016-01-01 15:28:53,239,236
2015-01-01 15:15:44,2015-01-01 15:26:08,113,232
2015-01-01 15:00:20,2015-01-01 15:10:46,234,163
2017-01-01 15:16:54,2017-01-01 15:26:46,186,161
2017-01-01 15:50:40,2017-01-01 15:52:43,48,142
2016-01-01 15:32:13,2016-01-01 15:36:03,234,79
2018-01-01 15:21:26,2018-01-01 15:29:51,234,186
2017-01-01 15:19:22,2017-01-01 16:00:44,43,161
2018-01-01 15:14:34,2018-01-01 15:24:46,236,142
2015-01-01 15:13:41,2015-01-01 15:27:33,231,48
2015-01-01 15:26:57,2015-01-01 15:31:24,237,140
2015-01-01 15:48:03,2015-01-01 16:03:21,231,170
2018-01-01 15:23:41,2018-01-01 15:35:11,161,48
2016-01-01 15:49:33,2016-01-01 15:51:06,163,161
2019-01-01 15:47:48,2019-01-01 15:55:11,43,142
2017-01-01 15:19:07,2017-01-01 15:39:42,163,231
2017-01-01 15:23:32,2017-01-01 15:52:45,43,88
2016-01-01 15:09:09,2016-01-01 15:19:35,43,163
2016-01-01 15:45:23,2016-01-01 15:52:22,68,48
2015-01-01 15:18:07,2015-01-01 15:23:11,234,113
2018-01-01 15:03:59,2018-01-01 15:12:08,236,142
2019-01-01 15:31:44,2019-01-01 15:35:01,239,142
2018-01-01 15:13:20,2018-01-01 15:35:56,48,231
2017-01-01 15:48:54,2017-01-01 15:54:37,236,163
2015-01-01 15:15:44,2015-01-01 15:23:46,236,140
2018-01-01 15:45:25,2018-01-01 15:50:28,142,163
2017-01-01 15:19:39,2017-01-01 15:30:34,68,239
2015-01-01 15:23:59,2015-01-01 15:31:22,43,163
2019-01-01 15:05:15,2019-01-01 15:10:06,236,43
2016-01-01 15:09:58,2016-01-01 15:23:25,161,142
2019-01-01 15:51:00,2019-01-01 16:11:00,244,186
2016-01-01 15:18:15,2016-01-01 15:24:43,161,43
2019-01-01 15:54:23,2019-01-01 15:58:53,186,234
2015-01-01 15:47:15,2015-01-01 15:55:16,170,113
2016-01-01 15:57:30,2016-01-01 16:22:46,163,88
2018-01-01 15:40:36,2018-01-01 15:44:46,186,68
2016-01-01 15:30:11,2016-01-01 15:46:16,113,163
2018-01-01 15:01:59,2018-01-01 15:08:45,170,186
2019-01-01 15:43:44,2019-01-01 15:49:24,237,236
2019-01-01 15:32:51,2019-01-01 15:42:15,239,48
2018-01-01 15:35:41,2018-01-01 15:38:37,48,50
2015-01-01 15:14:25,2015-01-01 15:19:31,170,186
2018-01-01 15:04:24,2018-01-01 15:10:14,186,234
2017-01-01 15:50:19,2017-01-01 16:04:49,234,232
2016-01-01 15:01:07,2016-01-01 15:08:39,163,142
2018-01-01 15:15:25,2018-01-01 15:18:45,163,43
2015-01-01 15:40:46,2015-01-01 15:55:27,236,232
2019-01-01 15:59:25,2019-01-01 16:12:57,234,163
2018-01-01 15:59:40,2018-01-01 16:09:47,237,140
2019-01-01 15:29:56,2019-01-01 15:36:58,237,163
2018-01-01 15:52:48,2018-01-01 15:58:57,140,236
2017-01-01 15:23:27,2017-01-01 15:31:13,239,163
2018-01-01 15:41:00,2018-01-01 15:48:07,161,237
2015-01-01 15:14:24,2015-01-01 15:18:18,163,237
2016-01-01 15:28:48,2016-01-01 15:32:34,50,163
2016-01-01 15:26:37,2016-01-01 15:36:38,79,234
2019-01-01 15:13:01,2019-01-01 15:18:10,236,163
2018-01-01 15:47:34,2018-01-01 15:51:06,234,186
2016-01-01 15:28:28,2016-01-01 15:31:43,163,237
2018-01-01 15:57:51,2018-01-01 16:01:04,113,234
2016-01-01 15:48:58,2016-01-01 15:53:12,113,186
2015-01-01 15:36:26,2015-01-01 15:54:54,113,239
2018-01-01 15:19:37,2018-01-01 15:27:54,142,236
2018-01-01 15:52:07,2018-01-01 15:59:43,161,48
2018-01-01 15:56:14,2018-01-01 16:02:05,79,234
2019-01-01 15:04:01,2019-01-01 15:12:37,43,161
2016-01-01 15:55:26,2016-01-01 16:00:34,170,161
2015-01-01 15:55:27,2015-01-01 16:08:57,140,234
2018-01-01 15:11:18,2018-01-01 15:13:30,161,163
2016-01-01 15:56:30,2016-01-01 16:00:03,142,163
2016-01-01 15:26:48,2016-01-01 15:32:22,68,161
2015-01-01 15:43:18,2015-01-01 15:53:48,161,79
2016-01-01 15:25:31,2016-01-01 15:41:17,231,140
2017-01-01 15:49:54,2017-01-01 15:52:34,142,239
2019-01-01 15:19:30,2019-01-01 15:28:45,236,163
2016-01-01 15:17:30,2016-01-01 15:33:08,79,163
2018-01-01 15:17:28,2018-01-01 15:29:16,79,186
2018-01-01 15:11:07,2018-01-01 15:24:39,234,142
2015-01-01 15:20:38,2015-01-01 15:27:20,50,163
2018-01-01 15:31:29,2018-01-01 15:37:28,237,236
2015-01-01 15:37:46,2015-01-01 15:41:40,142,43
2018-01-01 15:46:38,2018-01-01 15:49:36,48,142
2015-01-01 15:34:16,2015-01-01 15:41:26,231,68
2015-01-01 15:49:16,2015-01-01 15:59:58,239,186
2018-01-01 15:55:07,2018-01-01 16:13:09,234,236
2018-01-01 15:31:09,2018-01-01 15:44:25,234,232
2017-01-01 15:04:35,2017-01-01 15:16:39,186,236
2016-01-01 15:27:01,2016-01-01 15:42:18,231,50
2019-01-01 15:43:34,2019-01-01 15:57:22,74,140
2016-01-01 15:54:42,2016-01-01 16:00:16,142,239
2017-01-01 15:38:40,2017-01-01 15:45:35,43,186
2016-01-01 15:57:47,2016-01-01 16:09:11,237,161
2018-01-01 15:46:30,2018-01-01 15:56:07,161,48
2017-01-01 15:41:40,2017-01-01 15:49:28,79,231
2018-01-01 15:21:25,2018-01-01 15:25:53,142,239
2016-01-01 15:55:57,2016-01-01 15:59:31,237,142
2016-01-01 15:36:10,2016-01-01 15:38:32,163,237
2015-01-01 15:25:18,2015-01-01 15:32:26,231,88
2017-01-01 15:54:58,2017-01-01 15:59:04,142,163
2019-01-01 15:23:46,2019-01-01 15:31:26,74,140
2018-01-01 15:14:27,2018-01-01 15:29:52,79,170
2016-01-01 15:31:27,2016-01-01 15:34:30,163,43
2015-01-01 15:06:09,2015-01-01 15:21:39,186,161
2018-01-01 15:27:37,2018-01-01 15:31:56,142,48
2016-01-01 15:59:18,2016-01-01 16:15:43,50,79
2015-01-01 15:29:00,2015-01-01 15:34:36,237,43
2017-01-01 15:53:27,2017-01-01 15:58:36,186,161
2018-01-01 15:20:12,2018-01-01 15:24:00,68,186
2017-01-01 15:47:18,2017-01-01 15:48:59,237,236
2019-01-01 15:02:15,2019-01-01 15:20:49,231,48
2018-01-01 15:10:45,2018-01-01 15:25:49,142,237
2015-01-01 15:27:32,2015-01-01 15:35:11,170,140
2016-01-01 15:28:24,2016-01-01 15:37:13,161,43
2018-01-01 15:07:22,2018-01-01 15:12:52,234,68
2016-01-01 15:24:37,2016-01-01 15:33:25,41,244
2017-01-01 15:10:05,2017-01-01 15:16:09,237,236
2017-01-01 15:10:27,2017-01-01 15:21:17,234,163
2017-01-01 15:50:27,2017-01-01 15:57:51,68,50
2019-01-01 15:19:14,2019-01-01 15:38:27,79,68
2016-01-01 15:39:27,2016-01-01 15:46:20,161,234
2015-01-01 15:41:58,2015-01-01 15:48:46,186,161
2018-01-01 15:00:52,2018-01-01 15:15:18,88,161
2017-01-01 15:00:24,2017-01-01 15:12:49,186,239
2015-01-01 15:04:34,2015-01-01 15:08:41,50,142
2016-01-01 15:03:29,2016-01-01 15:30:07,43,231
2016-01-01 15:06:59,2016-01-01 15:15:06,43,239
2015-01-01 15:23:34,2015-01-01 15:33:31,239,74
2017-01-01 15:26:59,2017-01-01 15:38:05,163,239
2016-01-01 15:09:55,2016-01-01 15:15:20,142,50
2019-01-01 15:17:09,2019-01-01 15:23:32,113,234
2017-01-01 15:31:16,2017-01-01 15:58:32,43,186
2017-01-01 15:57:43,2017-01-01 16:16:12,48,79
2016-01-01 15:06:15,2016-01-01 15:18:48,234,237
2016-01-01 15:23:51,2016-01-01 15:31:24,161,163
2015-01-01 15:06:05,2015-01-01 15:17:18,43,161
2017-01-01 15:52:26,2017-01-01 15:56:11,236,74
2015-01-01 15:45:42,2015-01-01 15:59:04,48,140
2019-01-01 15:25:29,2019-01-01 15:42:52,161,88
2017-01-01 15:08:25,2017-01-01 15:17:16,163,236
2015-01-01 15:35:03,2015-01-01 15:40:29,41,74
2015-01-01 15:14:02,2015-01-01 15:20:50,163,236
2015-01-01 15:52:22,2015-01-01 16:04:31,236,48
2019-01-01 15:01:17,2019-01-01 15:16:06,68,231
2016-01-01 15:51:41,2016-01-01 16:01:09,68,163
2016-01-01 15:43:17,2016-01-01 15:49:15,163,142
2015-01-01 15:03:21,2015-01-01 15:13:26,161,186
2015-01-01 15:30:24,2015-01-01 15:34:18,41,74
2018-01-01 15:51:20,2018-01-01 16:04:17,186,113
2019-01-01 15:24:22,2019-01-01 15:32:19,43,163
2018-01-01 15:32:05,2018-01-01 15:35:56,43,236
2018-01-01 15:42:09,2018-01-01 15:51:54,170,50
2016-01-01 15:32:27,2016-01-01 15:38:07,239,236
2015-01-01 15:38:49,2015-01-01 15:47:07,239,237
2015-01-01 15:31:39,2015-01-01 15:35:52,236,237
2019-01-01 15:22:57,2019-01-01 15:36:34,237,161
2017-01-01 15:59:59,2017-01-01 16:14:27,161,50
2016-01-01 15:24:45,2016-01-01 15:29:45,236,74
2017-01-01 15:15:06,2017-01-01 15:23:12,161,163
2015-01-01 15:53:19,2015-01-01 15:58:20,237,236
2016-01-01 15:19:30,2016-01-01 15:21:24,186,234
2017-01-01 15:33:38,2017-01-01 15:47:27,140,48
2015-01-01 15:52:49,2015-01-01 16:01:40,79,161
2018-01-01 15:55:17,2018-01-01 16:00:47,186,48
2018-01-01 15:31:01,2018-01-01 15:41:01,163,50
2018-01-01 15:30:01,2018-01-01 15:34:21,170,68
2017-01-01 15:57:57,2017-01-01 16:03:40,48,50
2017-01-01 15:19:21,2017-01-01 15:28:36,48,161
2019-01-01 15:12:55,2019-01-01 15:25:23,234,161
2015-01-01 15:59:45,2015-01-01 16:20:57,43,231
2015-01-01 15:14:33,2015-01-01 15:25:20,234,231
2017-01-01 15:47:39,2017-01-01 16:02:20,12,50
2019-01-01 15:32:51,2019-01-01 15:39:03,163,48
2015-01-01 15:47:16,2015-01-01 15:55:30,170,79
2016-01-01 15:03:45,2016-01-01 15:15:24,43,161
2017-01-01 15:52:52,2017-01-01 16:07:10,186,140
2016-01-01 15:12:01,2016-01-01 15:24:13,163,68
2019-01-01 15:49:13,2019-01-01 16:06:10,234,142
2018-01-01 15:49:10,2018-01-01 15:59:42,48,186
2017-01-01 15:06:06,2017-01-01 15:18:53,161,239
2016-01-01 15:19:34,2016-01-01 15:30:12,142,236
2016-01-01 15:33:48,2016-01-01 15:41:56,79,113
2015-01-01 15:48:21,2015-01-01 16:04:03,43,161
2015-01-01 15:14:11,2015-01-01 15:18:39,234,68
2015-01-01 15:37:26,2015-01-01 15:43:35,239,43
2016-01-01 15:31:04,2016-01-01 15:33:36,234,113
2015-01-01 15:48:17,2015-01-01 15:54:38,163,142
2018-01-01 15:41:18,2018-01-01 15:44:52,48,68
2019-01-01 15:55:31,2019-01-01 16:02:38,41,43
2019-01-01 15:07:09,2019-01-01 15:16:04,68,142
2017-01-01 15:15:13,2017-01-01 15:33:13,170,142
2015-01-01 15:27:02,2015-01-01 15:34:25,113,170
2017-01-01 15:38:05,2017-01-01 15:56:33,113,237
2017-01-01 15:15:17,2017-01-01 15:22:58,163,239
2016-01-01 15:38:55,2016-01-01 15:43:06,50,68
2017-01-01 15:25:49,2017-01-01 15:37:14,12,68
2015-01-01 15:52:38,2015-01-01 16:00:37,236,239
2016-01-01 15:18:05,2016-01-01 15:25:04,48,239
2016-01-01 15:28:16,2016-01-01 15:36:00,48,161
2016-01-01 15:03:39,2016-01-01 15:10:58,68,142
2015-01-01 15:21:19,2015-01-01 15:31:12,170,43
2019-01-01 15:22:51,2019-01-01 15:31:14,186,48
2016-01-01 15:48:34,2016-01-01 15:58:32,170,161
2015-01-01 15:49:26,2015-01-01 15:56:22,231,234
2015-01-01 15:08:48,2015-01-01 15:19:14,237,170
2016-01-01 15:47:04,2016-01-01 16:01:06,142,161
2018-01-01 15:38:58,2018-01-01 15:44:09,239,142
2016-01-01 15:30:06,2016-01-01 15:37:09,236,43
2018-01-01 15:00:43,2018-01-01 15:06:22,161,170
2016-01-01 15:32:04,2016-01-01 15:48:25,68,161
2015-01-01 15:00:14,2015-01-01 15:12:50,142,186
2018-01-01 15:57:45,2018-01-01 16:03:48,163,43
2018-01-01 15:53:02,2018-01-01 15:57:40,236,237
2018-01-01 15:11:48,2018-01-01 15:23:00,161,68
2015-01-01 15:14:23,2015-01-01 15:19:36,161,48
2018-01-01 15:56:54,2018-01-01 16:16:10,50,41
2015-01-01 15:47:04,2015-01-01 15:50:51,237,236
2015-01-01 15:49:59,2015-01-01 16:00:50,161,236
2017-01-01 15:00:27,2017-01-01 15:13:00,161,113
2015-01-01 15:46:22,2015-01-01 15:58:59,140,239
2016-01-01 15:11:42,2016-01-01 15:23:37,163,140
2017-01-01 15:36:24,2017-01-01 15:44:15,239,163
2015-01-01 15:33:41,2015-01-01 15:38:04,186,170
2015-01-01 15:47:07,2015-01-01 15:52:05,170,161
2018-01-01 15:00:56,2018-01-01 15:04:58,163,48
2019-01-01 15:38:26,2019-01-01 15:52:28,186,239
2017-01-01 15:41:57,2017-01-01 15:48:17,239,140
2016-01-01 15:31:16,2016-01-01 15:41:47,161,113
2017-01-01 15:31:35,2017-01-01 15:36:50,43,237
2017-01-01 15:00:15,2017-01-01 15:07:38,237,142
2017-01-01 15:49:11,2017-01-01 15:59:43,237,161
2015-01-01 15:46:57,2015-01-01 15:55:14,79,186
2017-01-01 15:43:24,2017-01-01 15:49:14,236,142
2016-01-01 15:18:58,2016-01-01 15:22:54,186,68
2019-01-01 15:24:32,2019-01-01 15:47:46,88,161
2016-01-01 15:42:19,2016-01-01 15:53:34,161,170
2018-01-01 15:19:10,2018-01-01 15:25:22,161,234
2017-01-01 15:02:09,2017-01-01 15:16:34,161,113
2015-01-01 15:24:07,2015-01-01 15:39:45,142,161
2015-01-01 15:03:10,2015-01-01 15:09:29,236,140
2015-01-01 15:08:23,2015-01-01 15:14:00,68,186
2019-01-01 15:26:52,2019-01-01 15:41:15,237,50
2017-01-01 15:21:12,2017-01-01 15:27:06,163,161
2019-01-01 15:19:39,2019-01-01 15:28:01,163,236
2016-01-01 15:49:42,2016-01-01 16:06:35,231,237
2015-01-01 15:17:11,2015-01-01 15:34:40,163,48
2018-01-01 15:42:42,2018-01-01 15:52:25,163,68
2018-01-01 15:50:01,2018-01-01 15:57:50,186,48
2015-01-01 15:04:55,2015-01-01 15:15:34,170,161
2019-01-01 15:28:46,2019-01-01 15:35:05,237,239
2017-01-01 15:26:55,2017-01-01 15:32:18,68,186
2015-01-01 15:57:56,2015-01-01 16:01:56,236,140
2015-01-01 15:56:56,2015-01-01 16:12:56,236,161
2018-01-01 15:33:08,2018-01-01 15:41:59,48,161
2016-01-01 15:18:58,2016-01-01 15:20:12,239,142
2019-01-01 15:47:46,2019-01-01 16:00:10,142,237
2016-01-01 15:25:38,2016-01-01 15:35:13,237,161
2017-01-01 15:57:58,2017-01-01 16:08:52,50,161
2017-01-01 15:44:09,2017-01-01 15:46:44,142,48
2016-01-01 15:23:50,2016-01-01 15:26:08,68,50
2016-01-01 15:19:05,2016-01-01 15:28:45,163,186
2019-01-01 15:26:18,2019-01-01 15:35:03,236,142
2019-01-01 15:47:58,2019-01-01 15:50:44,50,48
2015-01-01 15:15:00,2015-01-01 15:17:16,113,234
2017-01-01 15:19:36,2017-01-01 15:34:49,142,170
2018-01-01 15:04:28,2018-01-01 15:13:31,161,239
2018-01-01 15:33:44,2018-01-01 15:37:52,239,142
2016-01-01 15:40:03,2016-01-01 15:49:55,79,186
2015-01-01 15:05:28,2015-01-01 15:30:34,186,41
2015-01-01 15:39:48,2015-01-01 15:47:00,161,186
2015-01-01 15:24:56,2015-01-01 15:28:03,48,142
2019-01-01 15:35:19,2019-01-01 15:41:17,234,170
2019-01-01 15:27:42,2019-01-01 15:39:34,232,234
2015-01-01 15:29:45,2015-01-01 15:32:46,50,163
2017-01-01 15:41:22,2017-01-01 15:53:50,239,68
2019-01-01 15:42:14,2019-01-01 15:45:18,163,236
2015-01-01 15:00:22,2015-01-01 15:19:40,161,231
2017-01-01 15:50:18,2017-01-01 15:52:42,113,234
2018-01-01 15:07:23,2018-01-01 15:16:10,88,231
2015-01-01 15:35:34,2015-01-01 15:42:32,161,163
2015-01-01 15:11:09,2015-01-01 15:22:47,161,186
2017-01-01 15:22:14,2017-01-01 15:28:06,237,170
2015-01-01 15:16:59,2015-01-01 15:22:02,48,163
2018-01-01 15:03:09,2018-01-01 15:11:02,68,48
2015-01-01 15:37:54,2015-01-01 15:46:13,186,170
2015-01-01 15:34:23,2015-01-01 15:40:31,43,142
2016-01-01 15:43:05,2016-01-01 15:57:51,234,236
2019-01-01 15:34:13,2019-01-01 15:42:54,113,170
2018-01-01 15:16:39,2018-01-01 15:25:03,239,163
2015-01-01 15:22:03,2015-01-01 15:27:22,161,234
2017-01-01 15:57:37,2017-01-01 16:09:05,239,161
2016-01-01 15:33:16,2016-01-01 15:40:52,239,236
2017-01-01 15:08:29,2017-01-01 15:15:09,68,48
2019-01-01 15:10:37,2019-01-01 15:30:25,186,243
2018-01-01 15:00:00,2018-01-01 15:19:19,237,68
2015-01-01 15:26:44,2015-01-01 15:33:38,170,113
2015-01-01 15:47:09,2015-01-01 15:54:57,68,113
2019-01-01 15:31:00,2019-01-01 15:38:41,161,234
2015-01-01 15:54:51,2015-01-01 16:03:20,239,236
2015-01-01 15:27:14,2015-01-01 15:29:10,234,68
2016-01-01 15:42:01,2016-01-01 15:57:20,163,79
2015-01-01 15:02:36,2015-01-01 15:17:43,12,234
2018-01-01 15:16:01,2018-01-01 15:26:22,163,239
2015-01-01 15:16:23,2015-01-01 15:23:12,234,48
2015-01-01 15:43:08,2015-01-01 15:48:07,68,186
2015-01-01 15:20:52,2015-01-01 15:32:57,142,186
2018-01-01 15:56:07,2018-01-01 16:04:40,236,161
2015-01-01 15:35:15,2015-01-01 15:43:44,237,170
2018-01-01 15:32:38,2018-01-01 15:38:28,43,237
2016-01-01 15:09:23,2016-01-01 15:13:34,113,79
2015-01-01 15:27:37,2015-01-01 15:36:39,68,113
2019-01-01 15:57:38,2019-01-01 16:18:30,186,140
2019-01-01 15:36:38,2019-01-01 15:41:02,113,79
2016-01-01 15:49:54,2016-01-01 16:02:05,239,237
2016-01-01 15:39:06,2016-01-01 15:45:18,140,236
2018-01-01 15:04:45,2018-01-01 15:17:46,79,186
2016-01-01 15:35:45,2016-01-01 15:48:33,186,231
2015-01-01 15:42:42,2015-01-01 15:55:26,43,163
2015-01-01 15:09:53,2015-01-01 15:13:27,68,186
2017-01-01 15:10:18,2017-01-01 15:22:30,239,161
2019-01-01 15:56:45,2019-01-01 15:58:57,237,236
2015-01-01 15:14:17,2015-01-01 15:28:17,41,244
2018-01-01 15:41:23,2018-01-01 15:49:38,237,74
2015-01-01 15:09:29,2015-01-01 15:13:01,50,142
2015-01-01 15:56:34,2015-01-01 16:14:18,68,161
2015-01-01 15:43:15,2015-01-01 15:53:45,163,186
2018-01-01 15:04:56,2018-01-01 15:11:36,236,239
2015-01-01 15:49:10,2015-01-01 15:56:01,43,41
2015-01-01 15:18:03,2015-01-01 15:26:07,43,237
2016-01-01 15:35:36,2016-01-01 15:40:54,170,79
2017-01-01 15:27:54,2017-01-01 15:35:29,237,161
2016-01-01 15:00:34,2016-01-01 15:21:17,231,142
2016-01-01 15:18:29,2016-01-01 15:27:00,142,170
2015-01-01 15:42:03,2015-01-01 15:58:28,239,186
2016-01-01 15:55:28,2016-01-01 16:05:51,142,140
2018-01-01 15:38:54,2018-01-01 15:43:37,68,50
2017-01-01 15:24:46,2017-01-01 15:34:07,239,163
2016-01-01 15:47:03,2016-01-01 15:50:48,79,113
2017-01-01 15:55:15,2017-01-01 16:04:09,41,74
2017-01-01 15:35:10,2017-01-01 15:48:57,234,50
2016-01-01 15:54:24,2016-01-01 16:05:56,68,43
2015-01-01 15:53:01,2015-01-01 16:02:22,170,163
2019-01-01 15:31:10,2019-01-01 15:56:08,68,237
2018-01-01 15:56:28,2018-01-01 16:11:42,142,234
2016-01-01 15:28:17,2016-01-01 15:42:55,113,239
2015-01-01 15:20:38,2015-01-01 15:23:59,234,170
2018-01-01 15:03:31,2018-01-01 15:13:28,236,239
2015-01-01 15:52:34,2015-01-01 16:20:07,237,43
2015-01-01 15:33:35,2015-01-01 15:45:55,79,231
2016-01-01 15:56:13,2016-01-01 16:10:21,237,186
2015-01-01 15:53:45,2015-01-01 15:58:48,79,113
2017-01-01 15:36:45,2017-01-01 15:51:45,68,43
2017-01-01 15:57:22,2017-01-01 16:10:06,161,234
2018-01-01 15:51:25,2018-01-01 16:09:19,239,170
2015-01-01 15:16:23,2015-01-01 15:27:22,234,170
2019-01-01 15:26:23,2019-01-01 15:33:34,74,41
2017-01-01 15:42:03,2017-01-01 15:46:37,50,68
2017-01-01 15:13:25,2017-01-01 15:19:34,231,12
2017-01-01 15:47:06,2017-01-01 15:52:56,237,140
2019-01-01 15:26:45,2019-01-01 15:42:59,43,79
2016-01-01 15:44:40,2016-01-01 15:51:04,161,186
2016-01-01 15:09:44,2016-01-01 15:19:49,237,239
2018-01-01 15:57:16,2018-01-01 16:04:44,236,239
2016-01-01 15:28:31,2016-01-01 15:29:37,234,186
2018-01-01 15:34:47,2018-01-01 15:51:34,231,237
2018-01-01 15:00:58,2018-01-01 15:04:57,113,79
2016-01-01 15:48:04,2016-01-01 16:29:20,48,163
2016-01-01 15:08:18,2016-01-01 15:12:44,239,142
2016-01-01 15:39:34,2016-01-01 15:44:11,239,142
2016-01-01 15:37:05,2016-01-01 15:41:25,79,232
